crate_name,version
ferrisetw,1.1.0
dodrio-js-api,0.2.0
envoy-sdk,0.2.0-alpha.1
af-opencl-interop,3.7.1
blackscholes_python,0.10.7
core-nightly,2015.1.7
clfft,0.3.3
crlibm,0.1.1
cardinal-creator-standard,3.0.2
android-ndk-sys,0.2.0
conio_rs,0.1.2
android_injected_glue,0.2.3
dukbind,0.0.4
ase-swatch,0.1.0
black76_wasm,0.20.0
fpsdk,1.0.3
gauge,0.4.1
cffi,0.1.7
adi_clock,0.3.0
backtrace,0.3.67
iceyee_logger,1.0.2
c-closures,0.3.1
alloc-stdlib,0.2.2
directory-tree,0.0.1
autometrics,0.4.1
filterm,0.4.0
compu,1.0.0-rc.4
af-cuda-interop,3.7.1
gmt_mount-ctrl_sampling1000-damping002_ze30-500Hz,0.1.0
craydate,0.1.7
black76,0.24.0
file-lock,2.1.9
core-foundation,0.9.3
bugsalot,0.2.2
ducc-sys,0.1.2
difftastic_mod_for_windows,0.27.0
hackrf,0.0.1
assemblylift-awslambda-guest,0.3.1
bayer,0.1.5
errno,0.3.1
dgews,0.1.5
cassandra-cpp-sys,1.1.0
grib,0.7.1
cpython,0.7.1
anitomy-sys,0.1.2
human-round,0.1.0
eclair_bindings,0.1.0
findshlibs,0.10.2
detour3,0.1.0
electrs-rocksdb,0.19.0-e1
chardetng_c,0.1.2
crc32c-sse42,0.0.0
get_sys_info,0.1.21
erc1155,3.0.0
c99,1.0.0
ctrlc-async,3.2.2
blst,0.3.10
glk,0.2.0
clickhouse-driver-lz4,0.1.0
game-music-emu,0.2.0
appleargs,0.1.1
fkl-wasm,0.4.0
freebsd-embedded-hal,0.1.2
core-media-sys,0.1.2
cicada,0.9.36
casper-sys,0.1.0
gmt_mount-ctrl_sampling1000-damping002_ze30,0.1.0
codesigned,0.0.2
ffi_helpers,0.3.0
buildid,1.0.2
erl_nif,0.5.0
brcode,1.4.2
androidy-log,1.0.4
extism-runtime,0.3.0
fmi,0.2.1
cassandra-cpp,2.0.0
clamav,0.4.0
cavint,1.0.4
glulxe-sys,0.2.0
ckb-rocksdb,0.19.0
docker-pyo3,0.1.4
crypto_api_osrandom,0.2.0
gkl,0.1.1
cry-sys,0.1.0
floui-sys,0.1.4
faad2-sys,0.1.0
fil-sapling-crypto,0.7.0
cairo,0.0.4
hidapi-sys,0.1.4
graphannis-core,2.4.5
dvcompute_rand_dist,1.3.4
dhc,0.2.1
heapsize,0.4.2
fixparser,0.1.5
dfp-number-sys,0.0.13
gmt_m1-ctrl_outer-actuators,0.1.3
daemonize-me,2.0.1
graviton_backend,0.6.0
azul_glium,0.22.0
cramjam,2.4.0
frustool,0.1.0
fm_plugin,0.1.17
aws-smithy-http-server-python,0.55.2
brotli-sys,0.3.2
clockwork-pool-program,1.1.4
dccp,0.1.0
deno_node,0.40.0
big_data,0.1.2
gito_core,1.0.0
avif-parse,1.0.0
hydroflow_datalog_core,0.0.0
fts-sys,0.2.5
bcndecode-sys,0.1.0
cervus_bridge,0.1.0
cronos-health,0.2.0
fin-calc,0.1.0
iceyee_datetime,1.0.6
ceph-rust,0.1.17
frodobuf,0.1.2
arrow-sunny,0.3.1
assemblylift-core-event-guest,0.1.1
dahl-partition,0.5.3
gstools-core,0.2.2
doors,0.8.1
curses-sys,6.0.0-2
bumblebee,0.1.1
compu-brotli-sys,1.0.10
foo-cargo-filename-test,0.3.0
alcro,0.5.4
clockwork-webhook-program,2.0.17
esp_idf_dev_sys,0.1.4
faf-http-date,0.1.0
cargo-minicov,0.1.2
assemblylift-iomod-crypto-guest,0.1.2
distill-loader,0.0.3
error_show,0.1.2
daphne_worker,0.2.0
cwa,0.1.0
fomu-rt,0.0.6
aaudio-sys,0.1.0
detexify-c,0.4.0
cardinal-use-invalidator,4.4.0
btrfsutil,0.1.0
agorartc-sys,3.1.4
assert_panic_free,1.0.2
gmt_mount-ctrl_sampling1000-damping002,1.0.1
concrete-fftw-sys,0.1.4
getr,0.1.1
cborian,0.9.2
cuda-sys,0.2.0
acrylic-web,0.2.4
NEXMemory,0.1.2
dedbg,0.1.1
argp,0.3.0
clockwork-health,1.0.3
glium_text_nxt,0.15.0
anansi-aux,0.14.2
fastcmp,1.0.1
graphannis-capi,2.4.5
guillotiere_ffi,0.6.0
cyder,0.1.0
enigo,0.1.2
community-managed-token,0.2.0
clickhouse-driver-cth,0.1.0
i-slint-backend-qt,1.0.2
digilent-waveforms,0.0.16
ckb-librocksdb-sys,7.7.3
azul-glutin,0.26.0
hyperjson,0.2.4
babble,0.2.0
encoding_c,0.9.8
embree-rs,0.3.6
firebase-wasm,0.8.1
ep-capstone,0.1.0
debcargo-cdylib,0.1.0
if-addrs-sys,0.3.2
await-tree,0.1.1
ag-grid-rs,0.2.2
efi,0.2.1
chrono-wasi07,0.4.10
dlc,0.4.0
getpass,0.0.2
dlog_core,1.1.8
cortex-m-rt,0.7.3
farmfe_core,0.0.1
cfn-guard-ffi,2.1.2
gfx_glow,0.11.6
dvcompute_network,1.3.3
fastnoise_simd_bindings,0.1.1
hellorust20xx,0.1.0
fastly-kv-preview,0.9.2
flakebi-ring,0.16.15
brioche-ducc,0.1.2-brioche
depict-web,0.3.0
febug,0.1.2
breakpad-sys,0.1.1
fuzzy_dbscan,0.3.0
casper-contract,1.4.4
bootloader-x86_64-bios-boot-sector,0.11.3
dvcompute_mpi,2.0.0
basic_dsp_interop,0.10.0
bzip2-sys,0.1.11+1.0.8
glitz,0.4.0
hypermachines_sys,0.1.0
cw-umee-types,0.1.7
hooky,0.2.0
detour2,0.9.0
bitoku-sdk-agent-native,0.1.8
fltemp,0.1.0
gamercade_rs,0.1.2
ep-miniaudio-sys,2.4.0
blis-sys2,0.2.1
fucker,0.5.1
bls_eth_rust,0.0.2
croaring-sys,0.8.1
bayes,0.0.1
gvr-sys,0.7.2
dmoj,0.1.5
gmod-lzma,1.0.1
cardinal-receipt-manager,2.2.1
erl_nif_sys,0.5.0
arrayfire,3.8.0
cpucycles-sys,0.1.2
gpsd,0.1.2
hermit-sys,0.4.1
clockwork-network,1.0.6
gaol,0.2.1
errno-sys,0.1.0
esp-riscv-rt,0.3.0
glean-ffi,44.2.0
axfive-imgui,0.2.1
iconv-sys,0.0.4
ezgl,0.2.0
ia-sandbox,0.2.0
cwiid,0.1.15
classgroup,0.1.0
endpointsecurity-rs,0.1.1
fuchsia-zircon-sys,0.3.3
cntr-fuse-sys,0.4.1
dummy-rustwlc,0.7.1
cld2-sys,1.0.2
async-signals,0.4.0
fil-rustacuda,0.1.3
aws-ne-sys,0.4.0
ensc-testsuite,0.1.6
chatora-errno,1.0.2
gmssl-sys,0.1.2
ergo-lib-wasm,0.23.0
collectd-plugin,0.14.0
bl602-sdk,0.0.6
bitsplain,0.1.0-alpha.1
ipasir-sys,0.3.0
nodejs-sys,0.15.0
vivox_rs_sys,5.9.0
qt_charts,0.5.0
objrs_frameworks_foundation,0.0.2
z3-sys,0.7.1
libgpg-error-sys,0.6.0
kmod-sys,0.2.0
ffishim,0.1.2
lapacke-sys,0.1.4
libstrophe-sys-bindgen,5.0.0
odbc-sys,0.21.4
pigpio-sys,0.1.1
libui-ng-sys,0.7.0
miniz-sys,0.1.12
mozjpeg-sys,1.0.6
qt_qml,0.5.0
rkrga-sys,0.1.1
substreams-database-change,1.0.0
cbindgen,0.24.3
readpassphrase-sys,0.1.0
ebpf-support,0.1.0
clingo-sys,0.7.1
sensors-sys,0.2.5
getargv-sys,0.5.1
razor-libnvpair-sys,0.13.0
psa-crypto,0.10.0
mlnx-ofed-libmlx4-sys,0.0.10
ntapi,0.4.1
lc3tools-sys,1.0.6-alpha5
picnic-sys,3.0.20
implot-sys,0.6.0
mcp3208,0.1.0
transmission-sys,0.3.2
liquid-dsp-bindings,0.1.1
allegro-sys,0.0.44
lzma-sys,0.1.20
uvc-sys,0.2.0
libc,0.2.142
cpu-affinity,0.4.4
sentry-contrib-native-sys,0.3.1
jnix-macros,0.4.1
winfw,0.1.8
xz-sys,0.1.0
pcan-basic-sys,3.0.2
sep-sys,1.2.0
viable-impl,0.2.1
lapack-sys,0.14.0
openssl-sys,0.9.87
powercap-sys,0.2.0
rb-sys,0.9.75
libnftnl-sys,1.1.2
onig_sys,69.8.1
qt_widgets,0.5.0
rquickjs-sys,0.1.7
substreams-ethereum-core,0.9.1
openxr-sys,0.9.3
usrsctp-sys,0.2.0
xgboost-rs,0.3.0
rocks,0.1.10
uhd-sys,0.1.2
openvino-sys,0.5.0
openvpn-plugin,0.4.2
plcnext,0.2.0
libktx-rs-sys,0.3.3+v4.0.0
libpd-sys,0.2.0
mscorlib-sys,0.1.11
libftdi1-sys,1.1.2
substreams-ethereum-abigen,0.9.1
fitsio-sys,0.5.2
c3,0.11.0
dpdk-ethernet,0.1.10
oriak,0.1.0
ttspico-sys,0.1.5
vulkan-bindings,1.3.238
himipi-sys,0.1.7
pardiso-sys,0.2.0
vimba-sys,0.2.0
libgcrypt-sys,0.7.0
dpdk-elastic-flow-distributor,0.1.7
libtls-sys,1.2.0
libcoap-sys,0.2.1+libcoap-4.3.1
csharp_binder,0.3.1
linuxcnc-hal-sys,0.3.0
perf-event-open-sys,4.0.0
pxtone-sys,0.2.0
jni-android-sys,0.0.10
jl-sys,0.20.1
nc,0.8.16
sfcgal-sys,0.6.0
libnfs,0.1.1
mc-sgx-dcap-sys-types,0.6.0
crashpad-sys,0.1.2
rglua,3.0.0-beta2
rusty_ffmpeg,0.13.1+ffmpeg.6.0
fs4,0.6.4
allegro_primitives-sys,0.0.44
libcec-sys,4.0.0
zfp-sys,0.1.11
yara-sys,0.19.0
sd-id128,1.0.1
libduckdb-sys,0.7.1
coremidi-sys,3.1.0
tinydtls-sys,0.1.2+tinydtls-c84e36f
antic-sys,0.3.5
libical-sys,0.1.3
jvm-rs,0.2.0
openimageio-sys,0.0.0
lvgl-sys,0.6.2
custos,0.7.0
lame-sys,0.1.2
dokan,0.3.1+dokan206
wasm4-sys,0.1.1
ms_speech_sys,0.2.1
llvm-sys,120.2.6
tm-sys,2020.11.6
gpgme-sys,0.11.0
substreams-entity-change,1.1.0
card10-sys,1.10.0
nginx,0.10.0
libnotcurses-sys,3.9.1
dart-bindgen,0.1.9-deprecated
librna-sys,0.1.5
hitde-sys,0.1.9
fdb-sys,0.3.1
runng-sys,1.2.4-rc.1
libkrb5-sys,0.0.3
netcorehost,0.13.1
asi_vulkan,0.9.0
openvr_sys,2.0.3
opentok,1.0.4
imgui-memory-editor-sys,0.3.0
libxlsxwriter-sys,1.1.5
newt-sys,0.1.9
gmp-mpfr-sys,1.5.2
cryptoki,0.3.1
libevent-sys,0.2.6
hifb-sys,0.1.11
mlnx-ofed-libmlx5-sys,0.0.7
libz-ng-sys,1.1.9
torch-sys,0.11.0
statx-sys,0.4.1
rocks-sys,0.1.10
quickjs_android_suitable_sys,0.20220306.0
gexiv2-sys,1.4.0
judy-sys,0.0.4
libraw-rs-sys,0.0.4+libraw-0.20.1
opencl-sys,0.2.4
pcsc-sys,1.2.0
couchbase-sys,1.0.0-alpha.4
dpdk-virtual-devices,0.1.5
imgui-sys,0.11.0
fitsio-sys-bindgen,0.0.6
wolfram-library-link,0.2.9
cu-core,0.1.0
ubpf-sys,0.1.1
kirigami,0.1.0
emerald-rs,0.25.6
devicemapper-sys,0.1.5
ockam-ffi,0.72.0
riot-sys,0.7.9
skia-bindings,0.62.0
jpl-sys,0.0.2
tweetnacl-sys,0.1.5
sapiens-sys,0.2.0
web-extensions-sys,0.4.1
wll-sys,0.1.0
dos-like,0.3.1
allegro_ttf-sys,0.0.44
vowpalwabbit-sys,8.8.1+vw-v8.8.0
tauri-libappindicator-sys,0.1.2
cmark-gfm-sys,0.29.0
winfsp-sys,0.2.1+winfsp-2.0
webp,0.2.2
libobs-sys,0.1.0
ipp-sys,0.4.5
lldb-sys,0.0.29
librcl-sys,0.1.2
allegro_dialog-sys,0.0.44
libwavm-sys,0.1.4
quickjs-wasm-sys,0.1.2
link-cplusplus,1.0.8
objrs_frameworks_metal_kit,0.0.2
realsense-sys,2.47.0
lcms2-sys,4.0.1
libblkid-rs-sys,0.1.5
libcdio-sys,0.5.0
libvlc-sys,0.2.0
clib,0.2.4
out123-sys,0.5.0
xen-sys,0.0.0-pre2
mc-sgx-dcap-quoteverify-sys-types,0.6.0
psa-crypto-sys,0.10.0
qt_3d_logic,0.5.0
qt_3d_render,0.5.0
sqlite3-sys,0.14.0
libcryptsetup-rs-sys,0.2.4
c-ares-sys,5.4.1
tesseract-sys,0.5.15
input-event-codes,5.16.8
bass-sys,2.3.0
sleef-trig-sys,0.1.0
fpzip-sys,0.1.6
rtss-sys,0.1.1
libflac-sys,0.3.0
windows-dll-codegen,0.4.0
dpdk-packet-distributor,0.1.1
jpegxl-sys,0.8.2-alpha+libjxl-0.8.1
input,0.8.2
geos,8.2.0
zmq-sys,0.12.0
linuxtrack-sys,1.0.1
linux-raw-sys,0.3.7
ei-sys,0.8.1
odbc-ffi,0.2.4
rpmalloc-sys,0.2.3+b097fd0
libspnav-sys,0.1.0
malloc-bind,0.1.0
ucx-sys,0.1.3
tss-esapi,7.2.0
link-ippi,0.1.2
allegro_font-sys,0.0.44
leap-sys,0.2.0
russimp-sys,2.0.0
slurm-sys,0.1.3
dpdk-bus,0.1.5
pcre2-sys,0.2.5
gtk-layer-shell-sys,0.6.0
xwiimote-sys,0.1.4
russimp,2.0.4
rush-sys,0.0.2-alpha.2
gbm,0.12.0
wayland-sys,0.30.1
wepoll-sys,3.0.1
substreams-ethereum,0.9.1
mobi-sys,0.1.2
realsense-rust,1.1.0
sundials-sys,0.2.5
sudo_plugin-sys,1.2.1
objrs_frameworks_metal,0.0.2
swift-sys,0.0.0
moonalloy,0.3.4
nethost-sys,0.6.3
fasttext,0.7.6
libthemis-sys,0.14.0
python27-sys,0.7.0
libxlsxwriter-sys-cs,1.1.4-2
lmdb-master-sys,0.1.0
luis_sys,0.4.5
rdkafka-sys,4.3.0+1.9.2
emerald-core,0.10.1
nitrokey-sys,3.7.0
discord-rpc-sys,0.1.0
ptx-linker,0.9.1
windivert,0.5.5
ocl-interop,0.1.5
winapi-ui-automation,0.3.10
tinyspline-sys,0.2.0
dpdk-unix,0.3.0
qt_gui,0.5.0
mach,0.3.2
lmdb-rkv-sys,0.11.2
lzf-sys,0.1.0
harfbuzz-sys,0.5.0
qt_3d_input,0.5.0
kqueue-sys,1.0.3
rp-sys,0.28.1
rime_api-sys,0.3.1
libsqlcipher-sys,0.9.0
magic-sys,0.3.0
nanos-sdk-rs,0.2.0
rofuse,0.0.5
zathura-plugin-sys,0.2.0
wlroots,0.4.0
rust-pigpio,0.2.0
yoga-sys,0.2.3
vks,0.21.0
sigar-sys,1.0.3
libunwind-sys,0.5.1
packetcrypt-sys,0.4.0
opencc-rust,1.1.15
winapi,0.3.9
physx-sys,0.11.1
alpm-sys,2.1.2
kpathsea_sys,0.1.2
env-libvpx-sys,5.1.2
ecl-sys,0.1.0
harfbuzz_rs,2.0.1
dpdk-cyclic-redundancy-check,0.1.1
librpm-sys,0.1.1
opencl-heads,0.2.1
serde_rustler,0.1.0
mupen64plus-sys,0.1.0
nautilus-extension-sys,0.8.0
superlu-sys,0.3.2
mlnx-ofed-libibverbs-sys,0.0.6
serde-bindgen-core-derive,0.1.12
fermium,22605.0.0
nvml-sys,0.0.6
keyvi,0.5.6
jnix,0.5.0
grpcio-sys,0.12.1+1.46.5-patched
switchtec-user-sys,0.4.1
mujoco-sys,0.0.1
fprint-sys,0.1.3
wpilib-sys,0.4.0
wstp,0.2.7
tokio-linux-aio,0.1.11
flipper0-sys,0.2.14
wlc,2.0.1
laszip-sys,0.1.2
judy-wrap,0.0.7
mdbx-sys,0.12.4
ncursesw,0.6.4
cups-sys,0.1.4
asi_opengl,0.6.2
wolfram-library-link-sys,0.2.9
openbsd,0.1.2
nettle-sys,2.1.1
openexr-core-sys,0.0.0
rps-sys,0.4.0
ffishim_derive,0.1.2
fizzy,0.8.0
intel-seapi-sys,0.2.0
himpi-sys,0.1.21
objc-sys,0.3.0
xed-sys,0.4.0
objrs_frameworks_core_graphics,0.0.2
allegro_color-sys,0.0.44
mc-sgx-dcap-ql-sys,0.6.0
umash-sys,0.2.0
minimp3-sys,0.3.2
libnfs-sys,0.2.3
libmdb-sys,0.1.1
opensplice-sys,0.0.3
qt_3d_extras,0.5.0
tinyusb-sys,0.1.0
wpilib-hal,0.1.1
dos-like-sys,0.2.3
mc-sgx-capable-sys-types,0.6.0
pebble-rust,0.1.0
spglib-sys,1.16.1
horde3d-sys,0.1.1
gdiplus-sys2,0.1.1
v4l2-sys,1.1.0
binutils,0.1.1
superluminal-perf-sys,0.1.2
wireguard-control-sys,1.5.0
mongocrypt-sys,0.1.1+1.8.0-alpha0
vlfeat-sys,0.1.0
asciidoctor-web,0.1.1
evmc-sys,9.0.0
msdfgen-sys,0.2.1
unid,1.0.0
kconfig,0.1.0
monaco-editor-textmate-web,0.0.1
libxc-sys,0.1.1
xcb-imdkit-sys,0.1.0
rdk-sys,0.1.1
dpdk-hash-table,0.1.0
umiko,0.1.4
libostree-sys,0.2.0
libc-extra,0.3.2
libquickjspp-sys,0.1.0
libcimgui-sys,1.88.0
lcm_gen,0.1.1
willhook,0.6.1
nvbit-build,0.0.24
rofisys,0.2.3
wepoll-ffi,0.1.2
hlocl,0.1.0
ggpo-sys,0.1.0
wlc-with_elogind,2.0.1
webm-sys,1.0.3
raw-syscall-base,0.8.2
cmacro,0.2.2
hunspell-sys,0.3.1
selinux-sys,0.6.4
alsactl-sys,0.4.0
perf-event-open-sys2,5.0.2
mc-sgx-dcap-quoteverify-sys,0.6.0
libuv-sys2,1.44.2
cntr-fuse-abi,0.4.1
derive-ocaml,0.1.3
caca-sys,0.1.0
lapacke-static,0.1.0
cargo-pebble-watch,0.1.0
libirecovery-sys,0.1.1
winbluetooth,0.1.0
mlnx-ofed-librdmacm-sys,0.0.6
mvsdk,0.1.1
qt_ui_tools,0.5.0
min-cl,0.2.0
xgboost-rs-sys,0.1.31
zstr,0.1.1
milter-sys,0.2.3
mujoco-rs-sys,0.0.4
razor-libzfs-sys,0.12.0
lttng-ust,0.1.0
csbindgen,1.7.2
rustler_sys,2.2.0
ryg-rans-sys,1.0.7
memprocfs,5.6.0
mp3lame-encoder,0.1.1
enet-cs-sys,0.1.1
mc-sgx-tservice-sys,0.6.0
libpicnic-sys,0.1.0+3.0.18
openmp-sys,1.2.3
zwp-input-method,0.3.1
security-framework-sys,2.8.0
jni-sys-new,0.4.0
usbfs-sys,0.1.0
hostfxr-sys,0.5.0
lean-sys,0.0.3
openvdb-sys,0.0.1
libwebp-sys2,0.1.7
krb5-src,0.3.2+1.19.2
umm-malloc-sys,0.3.2
libv4l-sys,0.2.2
jni-glue,0.0.10
opencc-sys,0.1.7+1.1.6
graphviz-ffi,0.1.2
tf-docker,0.1.0
raw-syscall-enumerated,0.7.6
ash-layer,0.0.1
libdb-sys,0.1.1
mc-sgx-tcrypto-sys-types,0.6.0
login_cap-sys,0.1.0
winhandle,0.3.0
xpc-sys,0.4.0
rkdb,0.4.0
dw-sys,0.1.0
klee-bindings,0.1.0
mp3lame-sys,0.1.4
mc-sgx-dcap-tvl-sys,0.6.0
boring-sys,2.1.0
hinawa-sys,0.7.0
opensc-sys,0.1.1
pylon-sys,0.1.3
bonjour-sys,0.1.0
erlang_nif-sys,0.6.4
alembic-sys,0.0.0
android-properties,0.2.2
rkaiq,0.1.0
neon-utils,1.1.0
getaddrs,0.1.0
itron,0.1.9
pciswitch-user,0.0.0
libzmq-sys,0.1.8+4.3.2
substreams-sink-prometheus,0.1.9
pam-sys,1.0.0-alpha4
libvmdk-sys,0.1.0
dpdk-sys,0.1.5
nt_version,0.1.3
scotch-sys,0.1.1
mir-sys,0.1.0+mir.0.1.1
vswhom,0.1.0
wepoll-sys-stjepang,1.0.8
input_event_codes_hashmap,0.1.1
imnodes-sys,0.1.0
wooting-analog-sdk-sys,0.1.0
sleef-sys,0.1.2
openvr-sys2,0.1.0
libsqlite3-sys-ic,0.25.0
tobii-sys,0.2.0
libdevmapper-sys,0.1.0
alsaseq-sys,0.4.0
al-sys,0.6.1
xdpsock-ffi,0.1.0
neko,0.1.0
libz-sys,1.1.9
winapi_forked_icmpapi,0.3.7
minidl,0.1.5
alsarawmidi-sys,0.4.0
dnf5,0.0.0
hitaki-sys,0.3.0
plcnext-axioline,0.1.0
cu,0.1.1
windows-dll,0.4.1
libmysofa-sys,0.1.2
openmm-sys,7.4.1
minimp3_ex-sys,0.1.1
mc-sgx-dcap-ql-sys-types,0.6.0
libzetta,0.4.2
dvbv5-sys,0.2.1
csharpbindgen,0.1.0
pidfd_getfd,0.2.1
alpm-sys-ll,3.0.0
vjoy-sys,0.3.0
fitsio-derive,0.2.0
tinyshader-sys,0.1.0
raqm,0.1.0
lua-latest-sys,0.0.2
stumpless-sys,0.2.0
libbzip3-sys,0.2.2
quad-alsa-sys,0.3.2
xdpsock,0.1.0
objrs_frameworks_app_kit,0.0.2
alsahwdep-sys,0.4.0
rpi-led-matrix-sys,0.2.1
sd-journal,0.1.0
vst_window,0.3.0
cty,0.2.2
libquickjs-sys,0.10.0
libeyelink-sys,0.1.4
libesedb-sys,0.1.2
wlroots-sys,0.4.0
minimap2-sys,0.1.10
rlua-lua53-sys,0.1.3
xcb-util-cursor-sys,0.1.3
eccodes,0.6.8
minhook-sys,0.1.1
libyang2-sys,0.5.0
gnudbm,0.2.5
paddle-sys,0.1.2
libsqlite3-sys-le,0.21.0
bear-lib-terminal,2.0.0
mach2,0.4.1
libinjection,0.3.2
qt_core,0.5.0
libhmmer-sys,0.3.0
renderkit,1.0.0
renderdoc-api-sys,0.1.0
protobuf-sys,0.1.2+3.19.1
wgctrl-sys,0.1.0
ndi-sys,0.1.1
rayfork-sys,0.0.1
hinoko-sys,0.2.0
matio-rs-sys,0.2.2
ituneslibrary-sys,0.1.0
lawrencium,1.0.0
jimage-sys,0.1.0
nng-sys,1.4.0-rc.0
imgui-filedialog-sys,0.1.1
jq-sys,0.2.2
swift-std,0.0.0
volcasample-sys,0.1.0
rutin-tizen-sys,0.1.0
libalgobsec-sys,0.3.0+1.4.8.0
service-management-sys,0.1.0
wordexp-sys,1.0.0
substreams-ethereum-derive,0.9.1
isobus-plus-plus-sys,0.0.1
lucid-arena-sys,0.1.0
linux-support,0.0.25
ptrauth-sys,1.0.0
binaryen-sys,0.12.0
lcm,0.2.0
libxdiff-sys,0.1.0
min_gl,0.3.0
newrelic-sys,0.2.0
rs-libc,0.2.3
aubio-lib,0.1.3
sysrepo,0.2.0
dokan-sys,0.3.1+dokan206
librime-sys,0.4.0
detours-sys,0.1.2
sndfile-sys,0.3.1
tss-esapi-sys,0.4.0
tsf-sys,0.2.0
libsoda_sys,1.0.0
libftd2xx-ffi,0.8.6
cmph-sys,0.1.0
opencolorio-sys,0.0.0
jvm-sys,0.1.0
physfs-sys,0.0.0
nvml,0.0.2
pwd,1.4.0
wlc-sys-with_elogind,0.0.8
sasl2-sys,0.1.20+2.1.28
bindgen-cli,0.65.1
raw-syscall,0.7.4
ipp-ctypes,0.1.0
atari-env-sys,0.1.0
suitesparse_graphblas_sys,0.1.6
winsockraw-sys,0.1.0
xdrfile,0.3.0
evdi-sys,0.4.0
libappindicator-sys,0.8.0
dpdk-flow,0.1.0
openshadinglanguage-sys,0.0.0
librador-sys,0.1.0
uderna,0.1.0
libargon2-sys,0.2.0
vex-sys,0.3.0
julia-sys,0.2.0
ipp-sys-build-help,0.1.2
swift,0.0.0
snowplay_sys,0.1.0
tf-kubernetes,0.1.1
vswhom-sys,0.1.2
mruby-sys,0.2.0
nutty,0.0.0
libquickjs-dtp-sys,0.9.0
gifsicle,1.93.0
mnl-sys,0.2.1
libyubihsm,0.2.1
pulsar-sys,2.7.0
raylib-sys,3.7.0
linux-aio-tokio,0.3.0
s7-sys,0.1.2
sdl2-sys,0.35.2
libisal-sys,0.1.2
livox-sys,0.1.1
twolame-sys,0.1.1
qt_3d_core,0.5.0
ni-daqmx-sys,20.7.1
tcl-sys,0.2.0
usd-sys,0.0.0
gz-transport-sys,0.1.0
mongoc-sys,1.22.0
lmdb-master3-sys,0.1.0
apk-tools-sys,0.1.0
xterm-js-sys,4.6.0-alpha1
gnurx-sys,0.3.5
corewlan-sys,0.1.0
unix-named-pipe,0.2.0
mc-sgx-tcrypto-sys,0.6.0
dynamic_ocl,0.1.0-alpha.1
mmal-sys,0.1.0-3
icrate,0.0.2
rkaiq-sys,0.1.0
allegro_memfile-sys,0.0.44
libsbc-sys,0.1.2
ucl-sys,0.1.1
nghttp2-sys,0.1.1
rlua-lua51-sys,0.1.3
lmbr_sys,0.1.0
opensubdiv-sys,0.0.0
webchain-rs,0.22.1
alsa-sys,0.3.1
rpi-pico-sdk-sys,0.0.2
libzfs_core-sys,0.1.0
geos-sys,2.0.5
fdp-sys,0.1.1
korg-syro-sys,0.2.0
nftnl-sys,0.6.1
azure-iot-rs-sys,0.1.7
lirc-sys,0.0.1
viable,0.2.0
wstp-sys,0.2.7
lzip-sys,0.1.4+1.13
playerctl-sys,0.1.6
xiapi-sys,0.1.1
louis-sys,0.6.1
syscall-numbers,3.1.0
substreams-sink-kv,0.1.3
zfp-sys-cc,0.1.3
hidraw-sys,0.0.6
mpg123-sys,0.6.0
lua-sys,0.2.0
oal-sys,0.0.2
mc-sgx-trts-sys,0.6.0
vulkan-loader-sys,1.3.238+1
librpmbuild-sys,0.1.1
libmtp-sys,1.1.17-5
librustconfig,0.1.1
opencl-api,0.1.2
kernaux-sys,0.7.0
xml2-sys,2.10.3-alpha
blpapi-sys,0.0.1
lxc-sys2,1.0.0
rust-libretro-sys,0.3.2
substreams-sink-winston,0.1.2
inertia,0.2.5
npp-sys,0.0.1
fmmap,0.3.2
bluetooth-sys,0.1.0
inotify-sys,0.1.5
dmsdk_ffi,0.1.1
zbar-rust,0.0.21
link-ipps,0.1.2
tdjson-sys-copy,0.1.0
minimp4-sys,0.1.0
philips-isyntax-rs,1.1.0
dpdk-packet-reorderer,0.1.1
javascriptcore-sys,0.0.5
darwin-libproc-sys,0.2.0
cryptoki-sys,0.1.6
coolprop-rs,0.2.0
mc-sgx-urts-sys-types,0.6.0
harfbuzz-bindings,0.2.0
rglua-macros,0.2.0
libfido2-sys,0.2.0
socketcan-sys,0.1.1
blkid-sys,0.1.6
osqp-sys,0.6.2
glad-sys,0.0.6
e2p-sys,0.1.0
plcnext-sys,0.2.0
libtcc,0.2.0
kernel-asound-sys,0.3.0
mc-sgx-capable-sys,0.6.0
sfnt2woff-zopfli-sys,0.0.1
plcnext-commons,0.1.0
thindx-xaudio2-sys,0.0.0-2022-11-19
hciraw,1.0.1
lmdb-sys,0.8.0
tirocks-sys,0.1.0
mpi-sys,0.2.0
fdb-gen,0.3.1
rlua-lua54-sys,0.1.3
pikchr-sys,0.1.1
zengarden-sys,0.1.0
mcp3008,1.0.0
sd-sys,1.0.0
ts3plugin-sys,0.4.0
libfuse-sys,0.4.0
libdc1394-sys,0.2.2
lxc-sys,0.4.0
jni-sys,0.3.0
pmc-sys,0.1.2
ittapi-sys,0.3.3
ostree-sys,0.13.0
htscodecs-sys,1.2.1
kres,0.1.1
link-ippvm,0.1.0
libyaml-sys,0.1.0
mc-sgx-tservice-sys-types,0.6.0
cpp_std,0.1.1
uhidrs-sys,1.0.2
nvml-wrapper-sys,0.7.0
ki18n,1.2.0
libbluetooth,0.1.0
vips-sys,0.1.3-beta.0
protobuf-src,1.1.0+21.5
poppler-sys-rs,0.21.0
libsyslog-sys,0.1.0
libinjection-rs,0.2.8
sys-mount,2.0.2
rkrga,0.1.2
nanocom,0.2.1
