crate_name,version
csfml-audio-sys,0.6.0
recgen-sys,0.1.2
libutp-rs,1.0.0
xi-trace,0.2.0
neocogi,0.2.0
gmt_mount-ctrl_sampling8000-damping002,0.0.1
h1emu-core,1.2.1
pydestiny,0.1.0
rust-gomoku,0.0.2
libvmm,0.1.0
ls-qpack-sys,0.1.2
groestlcoinconsensus,2.20.1-0.5.0
zstd-sys,2.0.8+zstd.1.5.5
libcmark-sys,0.1.0
freefare-sys,0.2.0
yt-tools,0.3.0
wasix_http_client,0.4.0
glpk-sys,0.2.0
libnfqueue,0.1.0
cityhash-sys,1.0.5
flowscripter_template_wasm_rust_library,1.1.9
interoptopus_reference_project,0.14.18
tcurses,0.1.2
miss-demeanor-pluginutils,0.3.0
wita,0.20.0
ternary-tree-wasm,0.0.6
ez_audio,0.1.6
fmod,0.10.2
oblivious_transfer_protocols,0.2.0
libjuice-sys,0.9.7
spirv-reflect,0.2.3
sleigh-sys,0.1.0
parattice,0.2.2
weechat,0.4.0
reax,0.2.0
littlefs2,0.4.0
lzf-sys,0.1.0
jack-client,0.1.2
experimental-tree-sitter-swift,0.0.3
hunspell,0.1.2
scannit-core-ffi,1.0.11
native-windows-gui,1.0.13
mpl-auction-house,1.4.1
libwfa,0.1.2
caldera-bindings,0.1.0
quickjs-sys,0.1.0
oolisp,0.1.9
catboost-portable-sys,0.1.2
nix-test,0.0.1
tree-sitter-dart,0.0.3
sc-tracing,21.0.0
owa4x,0.4.9
tomcrypt-sys,0.1.0
lexactivator,3.21.2
rute,0.0.6
rtm,1.0.0
batrachia,0.1.1
inflatox,0.1.0
nng-sys,1.4.0-rc.0
deno_web,0.143.0
ntru,0.5.6
libhdfs3-sys,0.2.0
wasmesh,0.1.0
nauty-pet,0.12.0
xprogram,0.1.0
gme,0.1.2
jffs2,0.2.1
libpgquery-sys,0.1.0
mpv-client,0.5.0
llama,0.14.2
wasmcloud-telnet,0.1.3
drm-rs,0.1.3
get_env,0.1.0
claim-ip,1.1.1
socket,0.0.7
visa-sys,0.1.5
libsqlite3-sys,0.26.0
udp_sas,0.1.4
apollo-hyper-libretro-bindings,0.1.1
rkrga-sys,0.1.1
parallel_image_crop,0.1.0
videocore,0.1.3
sctp,0.1.5
wasmhaiku-glue,0.1.0
optimal-transport,0.2.0
sandbox-ipc,0.4.0
postgres_alloc,0.0.1
rust_json_parser,1.0.1
termbox2-rs,0.1.0
protobuf-native,0.2.1+3.19.1
arfur-rev,0.0.1
vk-mem-erupt,0.2.4
taos-optin,0.9.1
bladerf,0.1.0
z3_ref,0.1.4
rust-gmp-kzen,0.5.1
pyplanetarium,0.2.1
miniaudio-sys,0.0.0
exonum_libsodium-sys,0.0.24
hermit-abi,0.3.2
csfml-system-sys,0.6.0
libceed,0.11.0
nispor-clib,1.2.9
gdhcocos-rs,1.0.0
icasadi_test,0.0.2
drone-test,0.1.2
hand_indexer,0.1.2
mongocrypt-sys,0.1.2+1.8.0-alpha1
t-cmd,0.1.0
guile-sys,0.1.1
memexec,0.2.0
cxx,1.0.102
mcl,0.5.0-alpha
cr-sys,0.1.1
opensles-sys,0.0.6
deno-libffi,0.0.7
idcurl,0.4.3
geoint,0.1.0
rust-corosync,0.2.4
toa-ping,0.1.1
usbw,0.0.2
rdp,0.12.7
libtxc,0.2.6
wpilib-sys,0.4.0
dilithium-raw,0.1.0
libaudioverse-sys,0.1.0
event_rust,0.1.1
serial-windows,0.4.0
pqcrypto-dilithium,0.4.6
solana-router-raydium,1.1.3
mangling,0.2.3
twain,0.1.0
crate-redeem-in-kind,0.6.0
rust-assimp,0.0.23
termios-sys,0.0.6
blip_buf-sys,0.1.4
gnupg,0.1.0
ao-sys,0.1.2
perfrecord-mach-ipc-rendezvous,0.2.1
oko,0.1.0
websocket-stream,0.0.5
audir,0.1.0
libxlsxwriter-sys-cs,1.1.4-2
tree-sitter-kind,0.0.1
duckdb-extension-framework,0.7.0
boring-sys,2.1.0
urcu,0.0.3
tree-sitter-merlin6502,2.0.0
tree-sitter-dockerfile,0.1.0
assimp-sys,0.3.1
gmt_mount-ctrl_sampling8000-damping002_ze60,0.1.0
sapp-jsutils,0.1.5
gccjit_sys,0.0.1
esp32-wasm-hal,0.1.0
openvx,0.1.1
summon-client-sdk,0.1.78
jvm-rs,0.2.0
libxm-soundboard,0.0.3
mpl-candy-machine-core,1.0.4
ergo-lib-jni,0.24.0
erfs-rt,0.1.2
barsh,0.0.0
solarti-associated-token-account,1.1.6
descent_ipopt,0.5.0
rusty_qjs,0.0.1
speedb,0.0.2
librocksdb-sys,0.11.0+8.1.1
tree-sitter-rust,0.20.3
maomi-dom-template,0.4.0
gd32vf103-pac,0.5.0
powerline-rs,0.2.0
bluetooth-serial-port,0.6.0
dmx-serial,0.4.0
ruby-mri,0.0.1
sancov-sys,0.1.0
parity-secp256k1,0.7.0
distill-downstream-lmdb-sys,0.8.0-windows-fix
ecal,0.2.0
nstd_gl,0.5.1
azure-kinect,0.2.0
zfp-sys,0.1.13
dirent-sys,0.2.0
eingang-frontend,0.1.0
arti-rpcserver,0.2.0
cblas_ffi,0.1.0
emd,0.1.1
heim-process,0.1.1-rc.1
tree-sitter-ccomment,0.20.1
linux-syscalls,0.3.1
deno_napi,0.42.0
r_mathlib,0.1.1
liblmod,0.2.0
zstud-sys,0.1.3
graph-canon,0.1.4
llm-chain-llama-sys,0.12.3
nstd_input,0.5.0
openal-sys,1.16.0
freetype-gen-rs,0.213.1
libxml,0.3.3
rsffish,0.0.18-amazonsfix1
openthread-rust,0.1.4
libcwiid-sys,0.1.18
synthizer-sys,0.10.10
sqlite3ext-sys,0.0.1
nauty-Traces-sys,0.6.1
clhash-sys,0.1.0
squirrel-sys,0.2.1
cldnn-sys,0.1.0
alpm-ll,3.0.0
vl53l1x,1.2.0
compiler_builtins,0.1.98
u_interface,1.0.1
microsoft-dia,0.8.0
perfect6502-sys,0.2.0
mono-rs,0.1.10
nstd_proc,0.5.0
neptune-lang,0.1.3
rbothal,0.0.2
lodepng,3.7.2
gsys,0.1.0
odbc-ffi,0.2.4
mountpoint-s3-crt-sys,0.2.2
trezor-crypto,0.2.5
opensql,0.1.4
mach2,0.4.1
vk-mem,0.2.2
valley-free,0.2.0
tree-sitter-onotone,0.1.1
snapshots,0.2.8
unqlite,1.5.0
libdwfl,0.1.0
pytorch-cpuinfo-pieces,0.0.1
scs-rs,0.1.0
neon,1.0.0-alpha.4
unwinding,0.1.7
tree-sitter-rst,0.1.0
trait_erc20,3.0.0
mint-proxy,1.1.2
tree-sitter-dart-latest,0.0.1
dispatch2,0.1.0
ovr_overlay_sys,0.0.0
vimwiki-wasm,0.1.0
ssh2,0.9.4
opensles,0.0.1
quick-js-dtp,0.4.1
bufro,0.2.10
embedded-freetype-sys,0.2.0
cult,0.0.3
example_dylib,0.1.0
nstd_fs,0.5.0
alien_ffi,0.1.0
crash-handler,0.6.0
tinyinst,0.1.0
memflow-kvm-ioctl,0.1.1
tree-sitter-c-sharp,0.20.0
autopilot,0.4.0
dec-number-sys,0.0.25
alloc-no-stdlib,2.0.4
aya-rustc-llvm-proxy,0.6.0
flipperzero-sys,0.10.0
azure-kinect-sys,0.2.0
yomo,0.2.0
godot-sys,0.1.0
pqcrypto-rainbow,0.3.0
libhook,0.1.0
pyxel-wrapper,1.8.2
rmw-mdbx-sys,0.9.3
cl3,0.9.1
rxscreen,0.1.6
mupen64plus,0.2.0
luajit2-sys,0.0.2
rliron,0.0.6
goods-treasury-import-ffi,0.1.0
fuchsia-cprng,0.1.1
ramu_rs,0.1.1
nanocom,0.2.1
tree-sitter-clingo,0.0.12
endpointsecurity,0.3.0
mc-sgx-tservice-sys,0.7.2
semolina,0.1.4
sensors,0.2.2
lzham-sys,0.1.1
tfc,0.6.2
spirv-tools-sys,0.7.0
bevy-glsl-to-spirv,0.2.1
mp4parse_fallible,0.0.3
sunny-anchor,0.3.1
deno_url,0.112.0
wow-rs,1.0.0
openbook_dex,0.5.6
skidscan,2.0.1
syzygy,0.0.6
fann,0.1.7
stable-swap-fuzz,1.8.1
caelum-vcdm,0.2.0
dml-tools,0.1.7
solana-router-saber,1.1.3
neo-babylon,0.1.7
CoreFoundation-sys,0.1.4
stable-swap,1.8.1
cabocha,0.2.0
libgit2-sys,0.15.2+1.6.4
teletypewriter,2.0.1
space-lib,0.5.1
lzma-sys,0.1.20
leap-sys,0.2.0
libtaos,0.4.5
cost,0.1.1
emacs,0.18.0
netdevice,0.1.1
allo-isolate,0.1.18
curl-sys,0.4.63+curl-8.1.2
hwloc,0.5.0
bk_allocator,0.1.0
agilulf_fs,0.1.0
betrusted-rt,0.0.1
randomx-rs,1.1.9
ng,0.1.0
mech-stats,0.0.5
h264bsd-sys,0.1.0
iredismodule,0.3.0
flutter_rust_bridge,1.79.0
tree-sitter-json,0.19.0
rayon-core,1.11.0
ndisapi,0.5.1
capctl,0.2.2
pns,0.12.0
wasmcloud-httpserver,0.12.3
jh-ffi,0.5.0
rust_graphics_log,0.1.7
gpl-token-swap,2.1.0
mc-sgx-tstdc-sys,0.7.2
polyhorn-android-sys,0.4.0
hdk_crud,0.11.0
amethyst_rendy,0.15.3
safecoin-program,1.14.17
vuetom_dc,0.0.1
emojicode-sys,0.1.4
faiss-sys,0.6.1
libmotor-sys,0.1.0
quick-js,0.4.1
rusqlite-ic,0.28.1
wasmer-vm-near,2.4.1
cryptsetup,0.2.0
iron-oxide,0.1.1
librsb-sys,0.1.1
senpy-ffi,0.1.1
libc-nnsdk,0.3.0
gmt_m2-ctrl_asm_preshape-filter,0.1.4
interception-sys,0.1.3
openssl-sys,0.9.90
tid-rs,0.1.1
luau-src,0.3.0
ccdb,1.6.1
fsevents,0.1.0
wasi-worker,0.5.0
coroutines,0.2.0
ctre-sys,5.4.0
slang-sys,0.1.2
vertigo-browserdriver,0.1.0-beta.3
quarry-mine-ntoken,5.0.3
otter-api-tests,1.2.1
cubeb-backend,0.10.3
xlang_interface,0.1.0
libmarpa-sys,0.2.0
spike-sys,0.1.1
groove,0.0.1
aclint,0.0.0
librados-sys,0.1.0
didppy,0.4.0
pktwasm,0.1.3
lincoln_wasm,0.1.1
stasis,0.1.0-alpha.1
archivefs,1.0.0
text-transliterate,2.0.0
byztime-sys,2.0.0
bfes,0.1.0
usdpl-front,0.10.1
optee-utee-sys,0.0.1
common_messages_sv2,0.1.5
http_desync_guardian,0.1.3
mp4parse_capi,0.17.0
tree-sitter-jack,0.1.1
metainfo,0.7.5
activitystreams-types,0.4.0-alpha.0
netfilter_queue,0.2.1
nft_collection,0.1.1
spl-name-service,0.2.0
dijo,0.2.7
iop-sdk-ffi,0.0.16
mc-sgx-dcap-ql-sys,0.7.2
flo_render_gl_offscreen,0.3.1
solarti-instruction-padding,0.1.1
wabt-sys,0.8.0
subgraph,0.2.0
rtlola_kotlin_bridge,0.2.0
chip,0.0.6
witas,0.9.3
solders-keypair,0.18.1
opentok-rs-sys,1.0.4
lightmotif-py,0.3.0
dyncall-sys,0.1.1
vc6-sys,0.1.2
wayrs-egl,0.1.0
microvmi,0.3.11
libdrm_amdgpu_sys,0.1.5
libargs,0.1.2
nstd_io,0.5.0
armory3d-sys,0.0.1
easyjack,0.1.2
mpl-candy-machine,4.5.1
keybinder,0.4.1
awi,0.9.1
bash-builtins,0.3.1
cleo_redux_sdk,0.0.14
rrt0,0.3.1
xladd,0.1.2
wasmbox,0.1.1
rusb,0.9.2
fltk-sys,1.4.8
wildmidi,0.1.1
pyawabi,0.2.2
ladspa-sys,0.1.0
nano_time,0.1.0
rust-tcl-sys,0.2.0
virt,0.3.0
tree-sitter-puppet,1.1.0
win32api-rs-sys,0.1.0
brotlic-sys,0.2.2
risc0-circuit-rv32im-sys,0.16.1
js,0.5.7
libpulse-binding,2.28.1
retro-rs,0.3.2
ad9361-rs,0.1.0
rmp3,0.3.1
q1tsim,0.5.0
rfetch,0.4.2
jabcode,1.1.0
mixr,0.3.5
uv-sys,0.1.1
cd-utils,1.0.0
pqcrypto-hqc,0.1.6
edgedb-sdk,0.1.0
clanker,0.7.0
cose-c,0.1.5
autd3-soem-link,1.10.0
xapian-rusty,0.0.53
gddb,0.3.1
abpfiff,0.1.0
qoqo_calculator_pyo3,1.1.2
pg_query,0.7.0
wrend,0.3.6
duktape_ffi_raw,2.30.0
bevy_wasm_sys,0.10.1
assemblylift-core-guest,0.4.0-alpha.0
pime,0.0.17
visa-rs,0.4.0
source-map-mappings-wasm-api,0.5.0
aubio-sys,0.2.1
reed-solomon-novelpoly,1.0.0
ash,0.37.3+1.3.251
pi_time,0.3.3
miraplex-candy-guard,1.0.1
librgbmatrix-sys,0.9.0
ultron-web,0.3.0
winvd,0.0.30
emacs-native-async,0.1.2
heatseeker,1.7.1
ggml-raw,0.1.0
imnodes-sys,0.1.0
mbedtls-sys,0.0.2
zfp-sys-cc,0.1.4
matio-rs-sys,0.2.2
lcms2-sys,4.0.1
dome_cloomnik,0.1.12
geoarrow-wasm,0.1.0
cloudflare-zlib-sys,0.3.0
flb-plugin-sys,0.1.0
libusb-wishbone-tool,0.3.1
helixlauncher-core,0.1.0
pqcrypto-threebears,0.2.0
silk-v3-sys,0.1.0
rusty-cl,0.1.8
aleph-solana-contract,0.1.1
sparse_complex,0.1.4
cart_container,0.1.7
tarantool-module,0.2.1
freertos_rs,0.3.0
runng-sys,1.2.4-rc.1
lv2-worker,0.1.1
nitrokey-sys,3.7.0
nfc-sys,0.1.5
uefi-ffi,0.1.1
cfile,0.5.1
libwebp-sys2,0.1.7
assemblylift-core-io-guest,0.4.0-alpha.10
glium_text,0.14.0
mpv,0.2.3
shadowy-super-minter,0.1.1
softfloat-sys,0.1.3
tree-sitter-ygg,0.1.0
db3-sqlparser,0.0.1
spl-token-2022,0.7.0
inkwell_llvm12,0.1.2
cess,0.1.0
lib_composite,0.7.0
openjpeg-sys,1.0.9
objrs_macros,0.0.2
wallpaper-app,0.1.8
simdjson-rust,0.2.0-alpha
model3d,0.0.1
xxhash-sys,0.1.0
wasm-bpf-binding,0.1.0
minilz4,0.6.1
mdbx-ffi,0.0.5
cyclone-f1-sys,0.1.0-pre
rsolace,0.1.6
mimxrt500-rt,0.1.0
scrap,0.5.0
libhydrogen-sys,0.9.1
bootloader-x86_64-bios-stage-4,0.11.4
axe_fx_midi,0.1.0
x42ltc-sys,0.0.5
solana_bank,0.1.0
iop-hydra-sdk,0.0.16
ttspico-sys,0.1.5
nvfbc-sys,0.1.0
rustler,0.29.1
solana-fund,1.1.3
plctag-log,0.3.1
thread_tryjoin,0.3.0
wireguard-tools-rs,0.1.0
pmemblk-sys,0.0.2
redox_uefi_std,0.1.10
terminal-input,0.1.0
libxdiff,0.1.0
cubo,0.0.1
fd,0.2.3
adept2-sys,0.1.0
cdivsufsort,2.0.0
hel-random,0.4.0
ispc-tex,0.1.0
notmuch,0.8.0
cart-tmp-winit,0.22.2
unid,1.0.0
indy-credx,0.4.0
palaver,0.3.0-alpha.3
qoqo-quest,0.11.1
highs-sys,1.5.3
sourmash,0.11.0
leveldb,0.8.6
blaze-rs,1.0.3
os-id,3.0.1
js-canvas-rendering-context-2d,0.3.0
ttf2mesh-sys,0.1.2
fire-ssr,0.1.0
openslide,0.2.0
ndless-sys,0.2.0
libvips,1.5.1
ironbird_engine_context,0.1.0
nesbox_utils,0.0.3
haizhi-librocksdb-sys,0.2.1+7.9.2
libruster,1.3.1
nanoset-py,0.1.4
monotone-crescendo,1.0.4
numpress,1.1.0
yew_simple,0.3.0
diesel-connection,4.0.1
candy-wrapper,0.1.1
fuzzyhash,0.2.2
wasmboy,0.0.2
tree-sitter-lura,0.1.0
crankstart,0.1.1
mrml-wasm,1.2.3
tree-sitter-cpp,0.20.1
libXNVCtrl-sys,1.29.2
renamore,0.3.2
gdnative-core,0.11.3
xlib-display-server,0.1.1
boolector,0.4.3
libnv-sys,0.2.1
chord-flow,0.1.21
perde-core,0.0.1
blingfire-sys,1.0.1
ssvm_process_interface,0.1.4
russcip,0.2.4
pebble-skip,0.0.1
randomy-rs,1.1.14
rust_demangle,0.1.0
hourglass,0.8.0
luajit-bindings,0.2.0
usermode,0.1.0
proc_monitor,0.1.2
bern-kernel,0.3.0
wasmer-engine-jit,1.0.2
pepegsitter,0.1.0
mouce,0.2.43
fil-ocl,0.19.6
smalloca,0.1.0
coreutils_core,0.1.1
tree-sitter-gitcommit,0.3.3
liba,0.1.1-rc8
dcv-color-primitives,0.5.4
dji-thermal-sys,0.1.0
mikktspace-sys,0.1.1
gdbm-sys,0.3.0
deno_fs,0.22.0
chibios,0.1.0
rustc-llvm-proxy,0.2.0
gdcm_conv,0.1.7
feaders,0.2.0
mach_o_sys,0.1.1
fnmatch-sys,1.0.0
csfml-window-sys,0.6.0
rust-lirc-client-sys,0.2.0
kaspa-bip32,0.0.3
libpulse-sys,1.21.0
td_rthreadpool,0.1.4
rusqlite-le,0.24.2
finitefields,0.1.1
nstd_core,0.5.0
cxl_rs,0.0.5
ls-qpack,0.1.2
wasm_thread,0.2.0
packed_simd_2,0.3.8
kaspa-wallet-cli-wasm,0.0.3
vecio,0.1.0
solace-sys,0.1.0
atc-router,1.2.0
wasmcloud-fs,0.4.1
cxx-symbols,0.4.3
nfc,0.1.11
hc_zome_yjs_coordinator,0.0.1
lexlib,2.0.1
spl-token,4.0.0
solarti-token-2022,0.6.5
pagurus_windows_system,0.6.0
pink-extension,0.4.4
retworkx,0.8.0
madsim-rdkafka,0.2.14-alpha
iana-time-zone-haiku,0.1.2
fasthash-sys-fork,0.4.2
mesh-portal-versions,0.2.0-rc1
astcenc-sys,0.1.5
hc_zome_yjs_integrity,0.0.1
boehm_gc,0.0.1
truncnorm,0.5.1
rithm,14.0.0
allocator_stub,0.1.0
dateless,0.3.1
regress,0.6.0
mimeograph_cloudflare,0.2.0
srt-c,0.4.0
tundevice,0.1.4
text-to-sounds,1.1.1
lzfse-sys,1.0.0
win7-notifications,0.4.0
lua52-sys,0.1.2
autd3-link-twincat,14.0.1
xtensa-lx6-rt,0.4.0
kaspa-hashes,0.0.3
sqlite-vfs-ic,0.2.0
out123-sys,0.5.0
spl-token-upgrade,0.1.0
assemblage_broadcast,0.1.0
tezos-smart-rollup-core,0.2.0
aingle_wasmer_guest,0.0.1
ffts-sys,0.1.3
fdpass,0.1.0
tree-sitter-nix,0.0.1
suitesparse_camd_sys,0.1.1
pyxel-extension,1.9.14
fluidsynth,0.0.1
mecab,0.1.5
moonalloy,0.3.4
block-sys,0.2.0
wasmer-wasi-near,1.0.1
tree-sitter-norg,0.1.1
wgctrl-sys,0.1.0
a-half,0.1.0
ipmiraw,0.5.0
breakpad-handler,0.2.0
redhook,2.0.0
dssim-core,3.2.7
monero-lmdb-rkv,0.1.0
nstd_time,0.5.0
cbor-codec,0.7.1
openmpt,0.3.1
tree-sitter-cmake,0.4.0
eth_pairings_cpp,0.1.1
plthook,0.2.2
libts,0.1.1
rcrt1,2.5.0
tabox,1.3.1
locale,0.2.2
ovo,0.1.0
libfyaml-sys,0.2.4+fy0.8.0
rlua-lua51-sys,0.1.6
plrs,0.1.3
launch-services,0.0.2
gmt_mount-ctrl_sampling8000-damping002_ze00,0.1.0
boolector-sys,0.7.1
ao,0.6.1
nonblocking_socket,0.0.2
mortal,0.2.4
hc_cz_profile,0.3.0-beta-dev.5
stick,0.13.0
libspinnaker-sys,0.1.0
hpl-asset-assembler,0.0.34
ipc-rs,0.4.2
mozlz4-sys,0.1.0
deno_kv,0.20.0
deno_io,0.22.0
mpl-listing-rewards,0.1.1
gsl_rust,0.7.4
pyo3-ffi,0.19.1
rutabaga_gfx,0.1.1-alpha.1
hdi,0.4.0-beta-dev.6
users,0.11.0
tar-sys,0.3.0
pqcrypto-kyber,0.7.6
pikchr-sys,0.1.1
winutils-rs,0.2.2
makepad-glx-sys,0.1.0
rayauth-session,0.1.0
ogg_next_sys,0.1.2
wrflib_x11_sys,0.0.3
cardinal-certificate,0.2.0
rustypy,0.1.17
eosio_sys,0.2.0
wave-insight-web,0.1.0
oal-sys,0.0.2
farmhash-ffi,0.1.0
deno_broadcast_channel,0.106.0
libsweep,1.0.1
nstd_env,0.5.0
webp-dev,0.4.1
alpm-rs,0.1.24
sdl,0.3.6
libzfs_core-sys,0.1.0
open-coroutine,0.4.6
phoenix-tls,0.1.0
tree-sitter-javascript,0.20.0
armv6k,1.0.0
grpcio,0.12.1
rust-dpdk,0.0.1
xxpg,0.1.19
moonramp-lunar-core,0.1.22
rftrace-frontend,0.1.0
omo,0.1.0
tobii-sys,0.2.0
exmod,0.3.3
rsmb,0.10.0
hanblas,0.0.1
tinysearch-engine,0.2.2
cstrptr,0.1.3
bddisasm-sys,0.3.0
physxx,0.2.1
slides,0.1.5
inter_mem,0.1.0
monosodium,0.1.0-pre.1
tetsy-util-mem,0.9.1
xtb-model,0.0.6
xxhash-c-sys,0.8.3
ggca,0.4.1
os_clock,0.3.1
sled-native,0.34.6
liblightning,0.0.2
beastlink,1.0.0
vtcol,0.42.2
wasmblock,0.0.15
luis_sys,0.4.5
turmoil,0.5.5
zmq-sys,0.12.0
async-backtrace,0.2.6
vigem-sys,1.1.0
localforage-stdweb,0.2.1
libudis86-sys,0.2.1
tarantool,0.6.6
ark-api-ffi,0.17.0-pre.25
eosio_cdt_sys,0.3.0
blis-sys,0.3.0
gmod,17.0.0
rust-sgx-util,0.2.3
ndless-freetype,0.1.3
cl-sys,0.4.2
zydis,4.0.0-beta.2
keystone,0.9.0
clockwork-http,1.0.6
pam-bindings,0.1.1
lucet-runtime-internals,0.6.1
iup-sys,0.0.3
bitou-sdk-agent,0.0.1
sapio-secp256k1-sys,0.5.3
wasm-color-string,0.1.0
cuda-driver-sys,0.3.0
solders-compute-budget,0.18.1
lua-latest-sys,0.0.2
quarry-redeemer,5.2.0
whoami,1.4.1
openssl-kdf,0.4.1
everrs,0.2.1
pest-ide,0.1.4
mpl-gumdrop,0.1.1
scale-core,0.1.2
ambient_api_core,0.2.1
exprtk_sys,0.1.0
tree-sitter-nasl,0.1.0
libyuv,0.1.1
postgres-extension,0.1.1
wooting-analog-plugin-dev,0.7.1
land-sdk,0.0.4
scylla-udf,0.1.0
hexchat-plugin,0.2.14
rt-rtai,0.1.5
redismodule,0.1.2
kmod-sys,0.2.0
markdown_wasi,0.1.2
spirv-tools,0.9.0
ialloc,0.0.0-2023-05-13
bootloader-x86_64-uefi,0.11.4
async-ffi,0.4.1
fontkit,0.4.0
ev3rt,0.5.0
service-management-sys,0.1.0
ia,0.1.2
vaal-sys,0.2.1
safe-token-2022,0.5.0
cntr-nix,0.11.3-pre1
ieee1275,0.1.1
ockam-ffi,0.76.0
unshare_petbox,0.7.1
leafrender,0.1.0
botan-sys,0.10.5
dbs-utils,0.2.1
scip-sys,0.1.4
wasmer-engine-dummy,1.0.0-alpha01.0
yi,0.4.0
azul-winit,0.24.0
gbm-rs,0.2.0
dispatch,0.2.0
libpicnic-sys,0.1.0+3.0.18
qoqo_qasm,0.8.1
napi,2.13.2
rdkafka,0.33.2
ipcs-runtime,0.0.2
smart-wallet,0.11.1
yass-2,1.1.0
sapp-windows,0.2.21
drogue-boot,0.1.2
holium-rs-sdk,1.0.0
fast-cfg,0.1.0
rene,0.0.0
tree-sitter-cuda,0.20.3
pprof-backtrace,0.3.63
three-des-rs,0.1.0
talus,0.1.0
dwrote,0.11.0
freeswitchrs,0.1.1
sapp-linux,0.1.15
p256-cm4,0.3.0
gallium_ecs,0.2.0
cmark-gfm-sys,0.29.0
libcrossterm,0.4.0
winput,0.2.5
lapacke-sys,0.1.4
libelf-sys,0.1.0
rs-gles2,0.1.4
inexor-rgf-plugin-metadata,0.9.1
exomind-app,0.1.15
opengles,0.1.2
safe-memo,3.0.9
cortex-m,0.7.7
cpp_new,0.1.0
rvs-c-api,0.5.0
unblock,0.6.0
sdl2-sys,0.35.2
lxc-sys2,1.0.0
redisearch_api,0.5.0
hotspot,0.6.0
tc-executor-wasmtime,0.8.0
cql_bindgen,0.2.0
unshare,0.7.0
nstd_alloc,0.5.0
tree-sitter-cwscript,0.0.5
voikko-rs,1.1.0
wasm-message-passing-3nweb,0.2.0
phidget-sys,0.1.0
famous-last-words,0.1.1
mappum-librocksdb-sys,6.7.0-alpha.1
opencc,0.3.0
mvsdk,0.1.1
randomkit,0.1.1
pty-shell,0.2.0
assemblylift-awslambda-iomod-guest,0.1.1
snap7-sys,0.1.4
ucl-sys,0.1.1
libjpegturbo-sys,0.0.2
signal-child,1.0.5
oracle,0.5.7
volt-abi,0.11.0
libssh,0.0.1
faster_path,0.0.2
crypto-wasi,0.1.0
pinar-napi-sys,0.1.0
kak-lsp,14.2.0-snapshot
sixtyfps-corelib,0.1.6
gli-rs,0.4.0
float_extras,0.1.6
rustsynth,0.4.0
bowtie,0.2.2
paddle,0.1.0-beta.1
pyportus,0.6.0
tree-sitter-lox,0.1.0
ipcon-sys,0.2.2
rust-mpfr,0.1.7
haru,0.29.5
pqcrypto-qtesla,0.1.1
fsevent-stream,0.2.3
euphrates_x64,0.1.0
coffee-ldr,0.1.2
rvvm,0.2.5
psrdada-sys,0.3.0
worker,0.0.17
arcdps-imgui,0.8.0
shogi_core,0.1.5
fcplug-rclib,0.2.1
smelling_salts,0.12.1
vk-mem-3-erupt,0.6.0+708428c2-2023-02-02
pretty_trace,0.5.23
trapframe,0.9.0
kerrex-gdnative-sys,0.1.3
augeas_sys,0.0.2
truelayer-extensions,0.1.2
rocksdb,0.21.0
yffi,0.16.9
btrfs2,1.2.2
pmdk,0.9.4
jito-tip-distribution,0.1.2
cairo-sys,0.0.2
chobitlibs,0.7.0
libdw,0.1.0
tree-sitter-swift,0.3.6
bitoku-bitoku-sdk-agent,0.2.2
megenginelite-sys,1.8.2
libduckdb-sys,0.8.1
gfx-backend-vulkan,0.9.0
holochain_wasmer_guest,0.0.84
tree-sitter-bicep,1.0.0
libceed-sys,0.11.0
webrtc-vad,0.4.0
nuki,0.3.2
enarx-shim-sgx,0.6.3
cfx-core,0.1.0
nsi-sys,0.7.1
egobox-ego,0.10.0
nvpair-sys,0.4.0
libstrophe,0.19.3
core_bluetooth,0.1.0
hpl-nectar-staking,0.0.65
tuikit,0.5.0
dacite,0.7.0
nanorand,0.7.0
hidapi-rusb,1.3.2
ispc-downsampler,0.1.1
leveldb-sys,2.0.9
rtlsdr-full,0.1.1
libmf,0.2.2
duk,0.3.0
merkle-distributor,0.3.5
wasm_request,0.1.1
slitter,0.1.0
objc-macros,0.1.0
tree-sitter-r,0.19.5
iop-morpheus-sdk,0.0.16
ocl,0.19.4
cheapalloc,0.1.0
olm-sys,1.3.2
cuda-runtime-sys,0.3.0-alpha.1
fuchsia_backtrace,0.1.0
freeroast,0.1.9
amethyst_locale,0.15.3
minisat,0.4.4
mpg123-sys,0.6.0
tree-sitter-preproc,0.20.1
wasm-language-server,0.0.0
woo,0.1.0
btrfs,1.2.2
moore-hilbert-sys,0.1.0
libjxl-sys,0.7.2
yatima-rustyline,0.2.0
reaper-low,0.1.0
angrylion-rdp-plus-sys,0.2.0
fiemap,0.1.1
mtbl,0.2.1
ostn02_phf,0.1.13
unreachable_checked,0.2.0
parasite,0.1.1
core-graphics-types,0.1.2
value-box-ffi,1.1.3
fast-trap,0.0.1
libbluetooth,0.1.0
mbedtls-selftest,0.1.0
solarti-memo,3.0.5
namespaces,4.1.61
gbm-sys,0.2.2
libuwebsockets-sys,0.0.7
msdfgen-sys,0.2.1
spdkit-nauty,0.1.1
mugle_secp256k1zkp,0.7.12
aotuv_lancer_vorbis_sys,0.1.1
readkey,0.2.1
chmlib,1.0.0
encoding_c_mem,0.2.6
nuttx-embedded-hal,1.0.10
libtz-sys,0.2.2
arfur-wpilib,0.0.2
