error_id,crate_name,version,test_name,error_type,error_text,full_error_text,passed_in_stack_borrows
76,dukt-macros,0.1.1,method,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
76,dukt-macros,0.1.1,object,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
76,dukt-macros,0.1.1,ret_ref_array,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
76,dukt-macros,0.1.1,ret_ref_buf,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
76,dukt-macros,0.1.1,test_methods,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
77,ecma_regex,0.0.2,supports_look_ahead,Undefined Behavior,"deallocating alloc26098, which is C heap memory, using Rust heap deallocation operation","Undefined Behavior: deallocating alloc, which is C heap memory, using Rust heap deallocation operation",FALSE
78,emd,0.1.1,tests::test_distance,memory leaked,"alloc32751 (Rust heap, size","memory leaked: alloc (Rust heap, size: 32, align: 8), allocated here:",FALSE
79,entab,0.3.1,compression::tests::test_read_bzip2,Undefined Behavior,read access through <112118> is forbidden,Undefined Behavior: read access through <> is forbidden,FALSE
82,ep-capstone,0.2.0,arch::arm64::test::arm64_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 16, so pointer to 1 byte starting at offset 16 is out-of-bounds",FALSE
80,ep-capstone,0.2.0,arch::arm::test::arm_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
80,ep-capstone,0.2.0,arch::evm::test::evm_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
82,ep-capstone,0.2.0,arch::m680x::test::m680x_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 16, so pointer to 1 byte starting at offset 16 is out-of-bounds",FALSE
81,ep-capstone,0.2.0,arch::m68k::test::m68k_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 15, so pointer to 1 byte starting at offset 15 is out-of-bounds",FALSE
81,ep-capstone,0.2.0,arch::mips::test::mips_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 15, so pointer to 1 byte starting at offset 15 is out-of-bounds",FALSE
84,ep-capstone,0.2.0,arch::mos65xx::test::mos65xx_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 18, so pointer to 1 byte starting at offset 18 is out-of-bounds",FALSE
80,ep-capstone,0.2.0,arch::ppc::test::ppc_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
82,ep-capstone,0.2.0,arch::sparc::test::sparc_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 16, so pointer to 1 byte starting at offset 16 is out-of-bounds",FALSE
81,ep-capstone,0.2.0,arch::sysz::test::sysz_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 15, so pointer to 1 byte starting at offset 15 is out-of-bounds",FALSE
85,ep-capstone,0.2.0,arch::tms320c64x::test::tms320c64x_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 21, so pointer to 1 byte starting at offset 21 is out-of-bounds",FALSE
80,ep-capstone,0.2.0,arch::x86::test::x86_enum_size,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
80,ep-capstone,0.2.0,arch::x86::test::x86_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
82,ep-capstone,0.2.0,arch::xcore::test::xcore_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 16, so pointer to 1 byte starting at offset 16 is out-of-bounds",FALSE
83,ep-capstone,0.2.0,insn::test::detail_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 17, so pointer to 1 byte starting at offset 17 is out-of-bounds",FALSE
81,ep-capstone,0.2.0,insn::test::insn_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 15, so pointer to 1 byte starting at offset 15 is out-of-bounds",FALSE
86,etch,0.4.2,example,Stack Overflow,NA,25:fatal runtime error: stack overflow,FALSE
87,eth-secp256k1,0.5.7,ecdh::tests::ecdh,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
87,eth-secp256k1,0.5.7,tests::signature_lax_der,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
88,everrs,0.2.1,x25519::tests::diffie_hellman_test,LLI interoperation error,LLVM field width mismatch,"LLI interoperation error: LLVM field width mismatch: cannot convert an LLVM field of width 1 to a Rust field of type i32, which has width 4",FALSE
89,fbx3d,0.1.0,tests::blender_cube,Undefined Behavior,"accessing memory with alignment 1, but alignment 8 is required","Undefined Behavior: accessing memory with alignment 1, but alignment 8 is required",FALSE
91,final_compression,1.0.0,tests::test_compressed_writer_bz2,Undefined Behavior,read access through <98305> is forbidden,Undefined Behavior: read access through <> is forbidden,FALSE
92,flatarchive,0.0.1,compression::bzip::tests::test_compress_empty,Undefined Behavior,read access through <128999> is forbidden,Undefined Behavior: read access through <> is forbidden,FALSE
92,flatarchive,0.0.1,compression::bzip::tests::test_decompress,Undefined Behavior,read access through <124230> is forbidden,Undefined Behavior: read access through <> is forbidden,FALSE
93,flate2-crc,0.1.2,tests::random_small,the main thread terminated without waiting for all remaining threads,NA,the main thread terminated without waiting for all remaining threads,FALSE
95,flips,0.2.1,delta::test_create_apply,Undefined Behavior,memory access failed,Undefined Behavior: memory access failed: null pointer is a dangling pointer (it has no provenance),FALSE
95,flips,0.2.1,delta::test_create_apply_with_moremem,Undefined Behavior,memory access failed,Undefined Behavior: memory access failed: null pointer is a dangling pointer (it has no provenance),FALSE
95,flips,0.2.1,delta::test_create_identical,Undefined Behavior,memory access failed,Undefined Behavior: memory access failed: null pointer is a dangling pointer (it has no provenance),FALSE
94,flips,0.2.1,linear::test_create_apply,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 65536, so pointer to 1 byte starting at offset -1 is out-of-bounds",FALSE
96,flips,0.2.1,test_create_identical,memory leaked,"alloc25469 (C heap, size","memory leaked: alloc (C heap, size: 4096, align: 16), allocated here:",FALSE
97,flips,0.2.1,test_study_apply_to_output,memory leaked,"alloc25461 (C heap, size","memory leaked: alloc (C heap, size: 65536, align: 16), allocated here:",FALSE
99,flips-sys,0.2.1,bps::tests::check_create_delta_and_apply,Undefined Behavior,memory access failed,Undefined Behavior: memory access failed: null pointer is a dangling pointer (it has no provenance),FALSE
98,flips-sys,0.2.1,bps::tests::check_create_linear_and_apply,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 4096, so pointer to 1 byte starting at offset -1 is out-of-bounds",FALSE
100,fluidlite,0.2.1,settings::test::settings_ref,memory leaked,"alloc27222 (C heap, size","memory leaked: alloc (C heap, size: 3, align: 2), allocated here:",FALSE
103,grin_keychain,5.1.2,extkey_bip32::tests::test_vector_2,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
103,grin_keychain,5.1.2,extkey_bip32::tests::test_vector_3,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
103,grin_keychain,5.1.2,keychain::test::secret_key_addition,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
103,grin_keychain,5.1.2,keychain::test::test_key_derivation,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,aggsig::tests::test_aggsig_batch,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,aggsig::tests::test_aggsig_exchange,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,aggsig::tests::test_aggsig_fuzz,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,aggsig::tests::test_aggsig_single,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,ecdh::tests::ecdh,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,key::test::pubkey_hash,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
106,grin_secp256k1zkp,0.7.12,key::test::skey_clear_on_drop,Undefined Behavior,dereferencing pointer failed,"Undefined Behavior: dereferencing pointer failed: alloc has been freed, so this pointer is dangling",FALSE
104,grin_secp256k1zkp,0.7.12,key::test::test_add_exp_bad_context,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,key::test::test_addition,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
105,grin_secp256k1zkp,0.7.12,key::test::test_bad_deserialize,Undefined Behavior,constructing invalid value at .value[0],"Undefined Behavior: constructing invalid value at .value[0]: encountered uninitialized memory, but expected an integer",FALSE
105,grin_secp256k1zkp,0.7.12,key::test::test_bad_serde_deserialize,Undefined Behavior,constructing invalid value at .value[0],"Undefined Behavior: constructing invalid value at .value[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,key::test::test_debug_output,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,key::test::test_inverse,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,key::test::test_out_of_range,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,key::test::test_pubkey_from_bad_slice,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,key::test::test_pubkey_from_slice_bad_context,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,key::test::test_pubkey_serialize,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,key::test::test_serialize,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,key::test::test_serialize_serde,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,pedersen::tests::commit_parse_ser,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,pedersen::tests::rewind_empty_message,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,pedersen::tests::rewind_message,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,pedersen::tests::test_blind_commit,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,pedersen::tests::test_bullet_proof_single,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,pedersen::tests::test_commit_sum,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,pedersen::tests::test_to_pubkey,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,pedersen::tests::test_verify_commit_sum_random_keys,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
105,grin_secp256k1zkp,0.7.12,pedersen::tests::test_verify_commit_sum_random_keys_switch,Undefined Behavior,constructing invalid value at .value[0],"Undefined Behavior: constructing invalid value at .value[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,tests::invalid_pubkey,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,tests::signature_lax_der,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,tests::test_bad_slice,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,tests::test_debug_output,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,tests::test_low_s,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
104,grin_secp256k1zkp,0.7.12,tests::test_recov_sig_serialize_compact,Undefined Behavior,constructing invalid value at .value.0[0],"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",FALSE
107,h264bsd,0.1.1,tests::decode_and_save,Undefined Behavior,write access through <94036> is forbidden,Undefined Behavior: write access through <> is forbidden,FALSE
109,http-muncher,0.3.2,tests::test_version,LLI interoperation error,LLVM field width mismatch,"LLI interoperation error: LLVM field width mismatch: cannot convert an LLVM field of width 8 to a Rust field of type u32, which has width 4",FALSE
110,jh-rs,0.1.0,tests::large,Undefined Behavior,constructing invalid value,Undefined Behavior: constructing invalid value: encountered an unaligned reference (required 8 byte alignment but found 1),FALSE
110,jh-rs,0.1.0,tests::large_6400,Undefined Behavior,constructing invalid value,Undefined Behavior: constructing invalid value: encountered an unaligned reference (required 8 byte alignment but found 1),FALSE
110,jh-rs,0.1.0,tests::rand_100,Undefined Behavior,constructing invalid value,Undefined Behavior: constructing invalid value: encountered an unaligned reference (required 8 byte alignment but found 1),FALSE
110,jh-rs,0.1.0,tests::rand_100_large,Undefined Behavior,constructing invalid value,Undefined Behavior: constructing invalid value: encountered an unaligned reference (required 8 byte alignment but found 1),FALSE
110,jh-rs,0.1.0,tests::small,Undefined Behavior,constructing invalid value,Undefined Behavior: constructing invalid value: encountered an unaligned reference (required 8 byte alignment but found 1),FALSE
112,kg-js,0.8.4,de::tests::deserialize_nan,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,de::tests::deserialize_zero,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,de::tests::read_struct,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,ser::tests::write_bytes,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,ser::tests::write_enum_struct_variant,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,ser::tests::write_enum_tuple_variant,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,ser::tests::write_enum_unit_variant,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,ser::tests::write_map,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,ser::tests::write_newtype_struct,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,ser::tests::write_newtype_variant,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,ser::tests::write_option_none,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,ser::tests::write_option_some,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,ser::tests::write_string,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,ser::tests::write_struct,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,ser::tests::write_struct_variant,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,ser::tests::write_unit_struct,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
112,kg-js,0.8.4,tests::engine::test_to_lstring_safety,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
111,kg-js,0.8.4,tests::interop::call_rust_function,Undefined Behavior,dereferencing pointer failed,Undefined Behavior: dereferencing pointer failed: 0xe6ed8[noalloc] is a dangling pointer (it has no provenance),FALSE
113,kissat,0.1.0,tests::miter_buggy_mux2,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,kissat,0.1.0,tests::miter_mux2,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
114,klu-rs,0.4.0,test::smoke_test,Undefined Behavior,write access through <93848> is forbidden,Undefined Behavior: write access through <> is forbidden,FALSE
114,klu-rs,0.4.0,test::solve_real_linear_system,Undefined Behavior,write access through <2108231> is forbidden,Undefined Behavior: write access through <> is forbidden,FALSE
115,lcms2,6.0.0,context::context,Undefined Behavior,constructing invalid value at .<enum-tag>,"Undefined Behavior: constructing invalid value at .<enum-tag>: encountered 0x63726550, but expected a valid enum tag",FALSE
116,lcms2,6.0.0,mlu::mlu,Undefined Behavior,write access through <98524> is forbidden,Undefined Behavior: write access through <> is forbidden,FALSE
117,lexlib,2.0.1,color::colorf::gray,LLI interoperation error,Rust type mismatch,LLI interoperation error: Rust type mismatch: cannot convert a Rust value of type color::ColorF to an LLVM value of type <2 x float>.,FALSE
118,libhydrogen,0.4.1,utils::tests::test_utils,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
119,libpicnic-sys,0.1.0+3.0.18,kats_picnic3_l3,Stack Overflow,NA,4:fatal runtime error: stack overflow,FALSE
119,libpicnic-sys,0.1.0+3.0.18,kats_picnic_l1_fs,Stack Overflow,NA,4:fatal runtime error: stack overflow,FALSE
119,libpicnic-sys,0.1.0+3.0.18,kats_picnic_l1_full,Stack Overflow,NA,4:fatal runtime error: stack overflow,FALSE
119,libpicnic-sys,0.1.0+3.0.18,kats_picnic_l3_fs,Stack Overflow,NA,4:fatal runtime error: stack overflow,FALSE
119,libpicnic-sys,0.1.0+3.0.18,kats_picnic_l3_full,Stack Overflow,NA,4:fatal runtime error: stack overflow,FALSE
119,libpicnic-sys,0.1.0+3.0.18,kats_picnic_l5,Stack Overflow,NA,4:fatal runtime error: stack overflow,FALSE
119,libpicnic-sys,0.1.0+3.0.18,kats_picnic_l5_fs,Stack Overflow,NA,4:fatal runtime error: stack overflow,FALSE
119,libpicnic-sys,0.1.0+3.0.18,kats_picnic_l5_full,Stack Overflow,NA,4:fatal runtime error: stack overflow,FALSE
120,librsync,0.2.3,test::send_patch,Undefined Behavior,deallocation through <95901> is forbidden,Undefined Behavior: deallocation through <> is forbidden,FALSE
122,libtz,0.1.1,timezone::tests::basics,Test Failed,NA,"test failed, to rerun pass `--lib`",FALSE
122,libtz,0.1.1,timezone::tests::default,Test Failed,NA,"test failed, to rerun pass `--lib`",FALSE
122,libtz,0.1.1,timezone::tests::posix_conversions,Test Failed,NA,"test failed, to rerun pass `--lib`",FALSE
123,libtz-sys,0.2.2,tests::localtime_rz_test,Test Failed,NA,"test failed, to rerun pass `--lib`",FALSE
123,libtz-sys,0.2.2,tests::posix_conversions,Test Failed,NA,"test failed, to rerun pass `--lib`",FALSE
124,libudis86-sys,0.2.1,tests::it_works,Undefined Behavior,memory access failed,Undefined Behavior: memory access failed: 0x7f7b90eb5870[noalloc] is a dangling pointer (it has no provenance),FALSE
125,libusb-src,1.26.2,test::test_get_device_list,Undefined Behavior,scalar size mismatch,Undefined Behavior: scalar size mismatch: expected 4 bytes but got 1 bytes instead,FALSE
125,libusb-src,1.26.2,test::test_init_and_exit,Undefined Behavior,scalar size mismatch,Undefined Behavior: scalar size mismatch: expected 4 bytes but got 1 bytes instead,FALSE
126,libusb1-sys,0.6.4,test_get_device_list,Undefined Behavior,scalar size mismatch,Undefined Behavior: scalar size mismatch: expected 4 bytes but got 1 bytes instead,FALSE
126,libusb1-sys,0.6.4,test_init_and_exit,Undefined Behavior,scalar size mismatch,Undefined Behavior: scalar size mismatch: expected 4 bytes but got 1 bytes instead,FALSE
127,littlefs2,0.4.0,fs::tests::issue_3_original_report,Undefined Behavior,reborrow through <258234> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,fs::tests::nested,Undefined Behavior,reborrow through <258112> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,fs::tests::open_file_with_options_and_then,Undefined Behavior,reborrow through <258171> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,fs::tests::remove_dir_all,Undefined Behavior,reborrow through <258243> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,fs::tests::todo,Undefined Behavior,reborrow through <258101> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,main,Undefined Behavior,reborrow through <134471> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,tests::attributes,Undefined Behavior,reborrow through <291592> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,tests::borrow_fs_allocation,Undefined Behavior,reborrow through <141062> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,tests::borrow_fs_allocation2,Undefined Behavior,reborrow through <141122> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,tests::borrow_fs_allocation3,Undefined Behavior,reborrow through <141123> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,tests::format,Undefined Behavior,reborrow through <102954> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,tests::test_create,Undefined Behavior,reborrow through <140966> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,tests::test_fancy_open,Undefined Behavior,reborrow through <291695> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,tests::test_file_set_len,Undefined Behavior,reborrow through <141060> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,tests::test_fs_with,Undefined Behavior,reborrow through <141045> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,tests::test_iter_dirs,Undefined Behavior,reborrow through <291685> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,tests::test_seek,Undefined Behavior,reborrow through <140918> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
127,littlefs2,0.4.0,tests::test_unbind,Undefined Behavior,reborrow through <291688> is forbidden,Undefined Behavior: reborrow through <> is forbidden,FALSE
129,lmdb-master-sys,0.1.0,test_simple_64,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE
131,lmdb-rkv-sys,0.11.2,test_simple_64,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE
132,lmdb-sys2,0.11.2,test_simple_64,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,"Undefined Behavior: incorrect number of arguments for `open` with `O_CREAT`: got 2, expected at least 3",FALSE
133,lsmlite-rs,0.1.0,tests::can_work_with_compressed_db_with_background_checkpointer,Undefined Behavior,write access through <232583> is forbidden,Undefined Behavior: write access through <> is forbidden,FALSE
133,lsmlite-rs,0.1.0,tests::can_work_with_compressed_db_with_background_merger,Undefined Behavior,write access through <233298> is forbidden,Undefined Behavior: write access through <> is forbidden,FALSE
133,lsmlite-rs,0.1.0,tests::can_work_with_empty_metrics_no_background_threads,Undefined Behavior,write access through <150838> is forbidden,Undefined Behavior: write access through <> is forbidden,FALSE
