crate_name,version,error_id,test_name,error_type,full_error_text,error_root,error_text,passed_in_tree_borrows
brotli2,0.3.2,585,read::tests::zero_length_read_with_data,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/brotli-sys-0.3.2/brotli/dec/state.c:87:24,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/brotli-sys-0.3.2/brotli/dec/decode.c:67:3","using uninitialized data, but this operation requires initialized memory",FALSE
brotli2,0.3.2,585,write::tests::qc,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/brotli-sys-0.3.2/brotli/dec/state.c:87:24,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/brotli-sys-0.3.2/brotli/dec/decode.c:67:3","using uninitialized data, but this operation requires initialized memory",FALSE
brotli2,0.3.2,585,write::tests::smoke,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/brotli-sys-0.3.2/brotli/dec/state.c:87:24,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/brotli-sys-0.3.2/brotli/dec/decode.c:67:3","using uninitialized data, but this operation requires initialized memory",FALSE
brotli2,0.3.2,585,write::tests::write_empty,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/brotli-sys-0.3.2/brotli/dec/state.c:87:24,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/brotli-sys-0.3.2/brotli/dec/decode.c:67:3","using uninitialized data, but this operation requires initialized memory",FALSE
bsalib,0.1.0,587,v105::tests::write_read_identity_bsa_compressed,Undefined Behavior,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 56 bytes starting at offset 32 is out-of-bounds","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:688:22,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:799:12",memory access failed,FALSE
bsalib,0.1.0,587,v105::tests::write_read_identity_v105_compession,Undefined Behavior,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 56 bytes starting at offset 32 is out-of-bounds","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:688:22,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:799:12",memory access failed,FALSE
btc-transaction-utils,0.9.0,588,multisig::tests::test_redeem_script_builder_incorrect_quorum,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/field_5x52_int128_impl.h:21:63,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/field_5x52_impl.h:426:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/group_impl.h:440:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/ecmult_gen_impl.h:62:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/secp256k1.c:130:9","using uninitialized data, but this operation requires initialized memory",FALSE
btc-transaction-utils,0.9.0,588,multisig::tests::test_redeem_script_convert_hex,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/field_5x52_int128_impl.h:21:63,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/field_5x52_impl.h:426:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/group_impl.h:440:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/ecmult_gen_impl.h:62:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/secp256k1.c:130:9","using uninitialized data, but this operation requires initialized memory",FALSE
btc-transaction-utils,0.9.0,588,p2wpk::tests::test_native_segwit,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/field_5x52_int128_impl.h:21:63,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/field_5x52_impl.h:426:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/group_impl.h:440:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/ecmult_gen_impl.h:62:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/secp256k1.c:130:9","using uninitialized data, but this operation requires initialized memory",FALSE
btc-transaction-utils,0.9.0,588,p2wsh::tests::test_multisig_native_segwit,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/field_5x52_int128_impl.h:21:63,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/field_5x52_impl.h:426:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/group_impl.h:440:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/ecmult_gen_impl.h:62:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/secp256k1-sys-0.1.2/depend/secp256k1/src/secp256k1.c:130:9","using uninitialized data, but this operation requires initialized memory",FALSE
bzip2,0.4.4,591,bufread::tests::bug_61,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/decompress.c:197:178,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:842:20","attempting a read access using <102080> at alloc26406[0x8], but that tag does not exist in the borrow stack for this location",FALSE
bzip2,0.4.4,590,read::tests::empty,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:454:45,"attempting a read access using <101853> at alloc26304[0x8], but that tag does not exist in the borrow stack for this location",FALSE
bzip2,0.4.4,589,read::tests::multistream_read_till_eof,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:300:23,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:383:25,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:424:24","attempting a read access using <102235> at alloc26447[0x8], but that tag does not exist in the borrow stack for this location",FALSE
bzip2,0.4.4,589,read::tests::qc,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:300:23,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:383:25,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:424:24","attempting a read access using <112648> at alloc28843[0x8], but that tag does not exist in the borrow stack for this location",FALSE
bzip2,0.4.4,589,read::tests::qc_partial,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:300:23,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:383:25,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:424:24","attempting a read access using <238929> at alloc56372[0x8], but that tag does not exist in the borrow stack for this location",FALSE
bzip2,0.4.4,589,read::tests::self_terminating,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:300:23,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:383:25,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:424:24","attempting a read access using <102105> at alloc26422[0x8], but that tag does not exist in the borrow stack for this location",FALSE
bzip2,0.4.4,589,read::tests::smoke,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:300:23,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:383:25,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:424:24","attempting a read access using <101842> at alloc26304[0x8], but that tag does not exist in the borrow stack for this location",FALSE
bzip2,0.4.4,589,read::tests::smoke2,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:300:23,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:383:25,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:424:24","attempting a read access using <101855> at alloc26305[0x8], but that tag does not exist in the borrow stack for this location",FALSE
bzip2,0.4.4,589,read::tests::smoke3,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:300:23,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:383:25,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:424:24","attempting a read access using <101933> at alloc26342[0x8], but that tag does not exist in the borrow stack for this location",FALSE
bzip2,0.4.4,590,read::tests::zero_length_read_at_eof,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:454:45,"attempting a read access using <101958> at alloc26340[0x8], but that tag does not exist in the borrow stack for this location",FALSE
bzip2,0.4.4,589,read::tests::zero_length_read_with_data,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:300:23,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:383:25,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:424:24","attempting a read access using <102222> at alloc26441[0x8], but that tag does not exist in the borrow stack for this location",FALSE
bzip2,0.4.4,589,write::tests::qc,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:300:23,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:383:25,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:424:24","attempting a read access using <110298> at alloc28513[0x8], but that tag does not exist in the borrow stack for this location",FALSE
bzip2,0.4.4,589,write::tests::qc_partial,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:300:23,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:383:25,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:424:24","attempting a read access using <244815> at alloc57491[0x8], but that tag does not exist in the borrow stack for this location",FALSE
bzip2,0.4.4,589,write::tests::smoke,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:300:23,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:383:25,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:424:24","attempting a read access using <101891> at alloc26346[0x8], but that tag does not exist in the borrow stack for this location",FALSE
bzip2,0.4.4,590,write::tests::write_empty,Undefined Behavior,"Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:454:45,"attempting a read access using <101191> at alloc26148[0x8], but that tag does not exist in the borrow stack for this location",FALSE
capstone,0.11.0,592,test::test_arch_arm64,Undefined Behavior,Undefined Behavior: memory access failed: null pointer is a dangling pointer (it has no provenance),"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/AArch64/AArch64InstPrinter.c:59:6,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/AArch64/AArch64InstPrinter.c:837:14,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/AArch64/AArch64GenAsmWriter.inc:9897:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/AArch64/AArch64InstPrinter.c:703:3,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:906:4",memory access failed,FALSE
capstone,0.11.0,592,test::test_arch_arm64_detail,Undefined Behavior,Undefined Behavior: memory access failed: null pointer is a dangling pointer (it has no provenance),"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/AArch64/AArch64InstPrinter.c:59:6,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/AArch64/AArch64InstPrinter.c:837:14,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/AArch64/AArch64GenAsmWriter.inc:9897:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/AArch64/AArch64InstPrinter.c:703:3,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:906:4",memory access failed,FALSE
capstone,0.11.0,593,test::test_arch_m680x_detail,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/M680X/M680XDisassembler.c:1001:54,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/M680X/M680XDisassembler.c:1838:6,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/M680X/M680XDisassembler.c:2194:15,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:895:7","using uninitialized data, but this operation requires initialized memory",FALSE
capstone,0.11.0,594,test::test_arch_sparc,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/Sparc/SparcInstPrinter.c:86:12,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:554:3,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:907:4","using uninitialized data, but this operation requires initialized memory",FALSE
capstone,0.11.0,594,test::test_arch_sparc_detail,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/Sparc/SparcInstPrinter.c:86:12,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:554:3,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:907:4","using uninitialized data, but this operation requires initialized memory",FALSE
capstone,0.11.0,597,test::test_arch_x86,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:1900:15,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:2328:4,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86Disassembler.c:972:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:895:7","using uninitialized data, but this operation requires initialized memory",FALSE
capstone,0.11.0,597,test::test_arch_x86_detail,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:1900:15,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:2328:4,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86Disassembler.c:972:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:895:7","using uninitialized data, but this operation requires initialized memory",FALSE
capstone,0.11.0,598,test::test_detail_false_fail,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:1900:15,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:2328:4,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86Disassembler.c:982:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:895:7","using uninitialized data, but this operation requires initialized memory",FALSE
capstone,0.11.0,598,test::test_detail_true,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:1900:15,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:2328:4,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86Disassembler.c:982:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:895:7","using uninitialized data, but this operation requires initialized memory",FALSE
capstone,0.11.0,598,test::test_insn_from_raw,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:1900:15,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:2328:4,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86Disassembler.c:982:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:895:7","using uninitialized data, but this operation requires initialized memory",FALSE
capstone,0.11.0,598,test::test_insn_size_and_alignment,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:1900:15,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:2328:4,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86Disassembler.c:982:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:895:7","using uninitialized data, but this operation requires initialized memory",FALSE
capstone,0.11.0,596,test::test_instruction_details,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:1899:60,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:2328:4,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86Disassembler.c:982:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:895:7","using uninitialized data, but this operation requires initialized memory",FALSE
capstone,0.11.0,598,test::test_owned_insn,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:1900:15,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:2328:4,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86Disassembler.c:982:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:895:7","using uninitialized data, but this operation requires initialized memory",FALSE
capstone,0.11.0,595,test::test_skipdata,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:141:53,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:910:22,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:1150:6,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:2325:4,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86Disassembler.c:982:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:895:7","using uninitialized data, but this operation requires initialized memory",FALSE
capstone,0.11.0,596,test::test_syntax,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:1899:60,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:2328:4,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86Disassembler.c:982:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:895:7","using uninitialized data, but this operation requires initialized memory",FALSE
capstone,0.11.0,598,test::test_x86_simple,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:1900:15,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86DisassemblerDecoder.c:2328:4,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/arch/X86/X86Disassembler.c:982:9,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/capstone-sys-0.15.0/capstone/cs.c:895:7","using uninitialized data, but this operation requires initialized memory",FALSE
