test_name,crate_name,version
identify::js_ident::tests::should_parse_import,guarding_ident,0.2.7
identify::rust_ident::tests::should_parse_basic_struct,guarding_ident,0.2.7
identify::rust_ident::tests::should_parse_for_trait_impl,guarding_ident,0.2.7
identify::rust_ident::tests::should_parse_import,guarding_ident,0.2.7
identify::rust_ident::tests::should_parse_struct,guarding_ident,0.2.7
model_builder::tests::should_parse_current_dir,guarding_ident,0.2.7
h3::cell_to_vertex::exhaustive_res0,h3o,0.4.0
h3::cell_to_vertex::exhaustive_res1,h3o,0.4.0
h3::cell_to_vertex::exhaustive_res2,h3o,0.4.0
h3::cells_to_directed_edge::hexagon,h3o,0.4.0
h3::get_icosahedron_faces::base_cells,h3o,0.4.0
h3::grid_disk_distances_unsafe::exhaustive_res0,h3o,0.4.0
h3::grid_disk_unsafe::exhaustive_res0,h3o,0.4.0
h3::grid_disks_unsafe::failed,h3o,0.4.0
h3::grid_disks_unsafe::ring1of1,h3o,0.4.0
h3::grid_disks_unsafe::ring2of1,h3o,0.4.0
h3::grid_ring_unsafe::exhaustive_res0,h3o,0.4.0
h3::is_valid_vertex::hexagon_vertex3,h3o,0.4.0
h3::is_valid_vertex::hexagon_vertex4,h3o,0.4.0
cell::tests::edges::can_fail_to_find_edge_to,h3ron,0.17.0
cell::tests::edges::can_find_edge_to,h3ron,0.17.0
cell::tests::test_distance_to,h3ron,0.17.0
cell::tests::test_grid_ring_unsafe_1,h3ron,0.17.0
cell::tests::test_hex_range_distances,h3ron,0.17.0
cell::tests::test_hex_range_distances_2,h3ron,0.17.0
cell::tests::test_is_neighbor,h3ron,0.17.0
cell::tests::test_k_ring_distances,h3ron,0.17.0
collections::compressed::tests::test_indexblock_contains,h3ron,0.17.0
collections::compressed::tests::test_indexblock_from_iter,h3ron,0.17.0
collections::compressed::tests::test_indexblock_iter,h3ron,0.17.0
collections::compressed::tests::test_indexblock_roundtrip_2_cells,h3ron,0.17.0
collections::compressed::tests::test_indexblock_roundtrip_grid_disk1,h3ron,0.17.0
collections::compressed::tests::test_indexblock_roundtrip_grid_disk50,h3ron,0.17.0
collections::compressed::tests::test_indexblock_roundtrip_grid_disk8,h3ron,0.17.0
directed_edge::tests::reversed,h3ron,0.17.0
direction::tests::children_edge_directions,h3ron,0.17.0
localij::tests::test_local_ij,h3ron,0.17.0
tests::line_across_multiple_faces,h3ron,0.17.0
tests::miter_buggy_mux2,kissat,0.1.0
tests::miter_mux2,kissat,0.1.0
tests::sat,kissat,0.1.0
tests::unsat,kissat,0.1.0
tests::api_call,libargon2-sys,0.2.0
tests::direct_call,libargon2-sys,0.2.0
utils::tests::test_utils,libhydrogen,0.4.1
parser_tests::all_binops,luau-ast-rs,0.1.29
parser_tests::all_compops,luau-ast-rs,0.1.29
parser_tests::all_unops,luau-ast-rs,0.1.29
parser_tests::comment_1,luau-ast-rs,0.1.29
parser_tests::comment_2,luau-ast-rs,0.1.29
parser_tests::comment_3,luau-ast-rs,0.1.29
parser_tests::comment_4,luau-ast-rs,0.1.29
parser_tests::comment_5,luau-ast-rs,0.1.29
parser_tests::func_ret_type,luau-ast-rs,0.1.29
parser_tests::lone_comment,luau-ast-rs,0.1.29
parser_tests::nicely_commented_function,luau-ast-rs,0.1.29
parser_tests::parse_bools,luau-ast-rs,0.1.29
parser_tests::parse_field_access1,luau-ast-rs,0.1.29
parser_tests::parse_field_access2,luau-ast-rs,0.1.29
parser_tests::parse_fn_and_call,luau-ast-rs,0.1.29
parser_tests::parse_fn_and_call_in_local,luau-ast-rs,0.1.29
parser_tests::parse_fn_and_call_in_local_multi,luau-ast-rs,0.1.29
parser_tests::parse_fn_empty_body,luau-ast-rs,0.1.29
parser_tests::parse_fn_generics,luau-ast-rs,0.1.29
parser_tests::parse_fn_multiarg,luau-ast-rs,0.1.29
parser_tests::parse_local_empty,luau-ast-rs,0.1.29
parser_tests::parse_local_fn_and_call,luau-ast-rs,0.1.29
parser_tests::parse_locals,luau-ast-rs,0.1.29
parser_tests::parse_method_fn,luau-ast-rs,0.1.29
parser_tests::parse_nil,luau-ast-rs,0.1.29
parser_tests::parse_string_double,luau-ast-rs,0.1.29
parser_tests::parse_string_double_single,luau-ast-rs,0.1.29
parser_tests::parse_string_single,luau-ast-rs,0.1.29
parser_tests::parse_string_single_double,luau-ast-rs,0.1.29
parser_tests::parse_string_square,luau-ast-rs,0.1.29
parser_tests::parse_string_square_double,luau-ast-rs,0.1.29
parser_tests::parse_string_square_single,luau-ast-rs,0.1.29
parser_tests::parse_table_access,luau-ast-rs,0.1.29
parser_tests::parse_table_access2,luau-ast-rs,0.1.29
parser_tests::parse_table_fn,luau-ast-rs,0.1.29
parser_tests::parse_table_fn_nested,luau-ast-rs,0.1.29
parser_tests::parse_table_fn_nested2,luau-ast-rs,0.1.29
parser_tests::parse_var,luau-ast-rs,0.1.29
parser_tests::regression_1,luau-ast-rs,0.1.29
parser_tests::regression_10,luau-ast-rs,0.1.29
parser_tests::regression_11,luau-ast-rs,0.1.29
parser_tests::regression_12,luau-ast-rs,0.1.29
parser_tests::regression_2,luau-ast-rs,0.1.29
parser_tests::regression_3,luau-ast-rs,0.1.29
parser_tests::regression_4,luau-ast-rs,0.1.29
parser_tests::regression_5,luau-ast-rs,0.1.29
parser_tests::regression_6,luau-ast-rs,0.1.29
parser_tests::regression_7,luau-ast-rs,0.1.29
parser_tests::regression_8,luau-ast-rs,0.1.29
parser_tests::regression_9,luau-ast-rs,0.1.29
parser_tests::test_anonymous_function,luau-ast-rs,0.1.29
parser_tests::test_assignment,luau-ast-rs,0.1.29
parser_tests::test_do_end,luau-ast-rs,0.1.29
parser_tests::test_for,luau-ast-rs,0.1.29
parser_tests::test_for_in,luau-ast-rs,0.1.29
parser_tests::test_for_in_multivar_mutli_expr,luau-ast-rs,0.1.29
parser_tests::test_for_in_multivar_single_expr,luau-ast-rs,0.1.29
parser_tests::test_for_step,luau-ast-rs,0.1.29
parser_tests::test_function_typed,luau-ast-rs,0.1.29
parser_tests::test_function_typed_generic,luau-ast-rs,0.1.29
parser_tests::test_function_typed_generic_pack,luau-ast-rs,0.1.29
parser_tests::test_function_typed_generic_pack_unpacked,luau-ast-rs,0.1.29
parser_tests::test_generic_param,luau-ast-rs,0.1.29
parser_tests::test_generic_param_generic_typepack,luau-ast-rs,0.1.29
parser_tests::test_generic_param_typepack,luau-ast-rs,0.1.29
parser_tests::test_generic_param_typepack_empty,luau-ast-rs,0.1.29
parser_tests::test_generic_param_typepack_variadic,luau-ast-rs,0.1.29
parser_tests::test_generic_param_variadic_typepack,luau-ast-rs,0.1.29
parser_tests::test_if,luau-ast-rs,0.1.29
parser_tests::test_if_else,luau-ast-rs,0.1.29
parser_tests::test_if_elseif,luau-ast-rs,0.1.29
parser_tests::test_if_elseif_else,luau-ast-rs,0.1.29
parser_tests::test_ifelseexp,luau-ast-rs,0.1.29
parser_tests::test_ifelseexp_with_else_if,luau-ast-rs,0.1.29
parser_tests::test_ifelseexp_with_multiple_else_if,luau-ast-rs,0.1.29
parser_tests::test_nested_calls,luau-ast-rs,0.1.29
parser_tests::test_repeat,luau-ast-rs,0.1.29
parser_tests::test_return_break_continue,luau-ast-rs,0.1.29
parser_tests::test_string_call,luau-ast-rs,0.1.29
parser_tests::test_string_interpolation,luau-ast-rs,0.1.29
parser_tests::test_string_interpolation2,luau-ast-rs,0.1.29
parser_tests::test_string_interpolation3,luau-ast-rs,0.1.29
parser_tests::test_string_interpolation4,luau-ast-rs,0.1.29
parser_tests::test_table_call,luau-ast-rs,0.1.29
parser_tests::test_tableconstructor_array,luau-ast-rs,0.1.29
parser_tests::test_tableconstructor_empty,luau-ast-rs,0.1.29
parser_tests::test_tableconstructor_map,luau-ast-rs,0.1.29
parser_tests::test_tableconstructor_map_with_mixed_keys,luau-ast-rs,0.1.29
parser_tests::test_tableconstructor_map_with_string_keys,luau-ast-rs,0.1.29
parser_tests::test_type_assertion,luau-ast-rs,0.1.29
parser_tests::test_type_def_generics_default,luau-ast-rs,0.1.29
parser_tests::test_type_def_generics_iterator,luau-ast-rs,0.1.29
parser_tests::test_type_def_generics_simple,luau-ast-rs,0.1.29
parser_tests::test_type_def_generics_two_simple,luau-ast-rs,0.1.29
parser_tests::test_type_def_generics_two_variadic,luau-ast-rs,0.1.29
parser_tests::test_type_def_generics_two_variadic_defaults,luau-ast-rs,0.1.29
parser_tests::test_type_def_simple,luau-ast-rs,0.1.29
parser_tests::test_type_def_simple_exported,luau-ast-rs,0.1.29
parser_tests::test_type_def_simple_exported_with_complicated_type,luau-ast-rs,0.1.29
parser_tests::test_type_function_bound_param,luau-ast-rs,0.1.29
parser_tests::test_type_function_bound_params,luau-ast-rs,0.1.29
parser_tests::test_type_function_bound_params_some_unbound,luau-ast-rs,0.1.29
parser_tests::test_type_function_generic_multi_with_pack,luau-ast-rs,0.1.29
parser_tests::test_type_function_generic_multi_with_pack_multi,luau-ast-rs,0.1.29
parser_tests::test_type_function_generic_multi_with_pack_multi_varargs,luau-ast-rs,0.1.29
parser_tests::test_type_function_generic_multi_with_pack_multi_varargs_packret,luau-ast-rs,0.1.29
parser_tests::test_type_function_generics,luau-ast-rs,0.1.29
parser_tests::test_type_function_multi_arg,luau-ast-rs,0.1.29
parser_tests::test_type_function_simple,luau-ast-rs,0.1.29
parser_tests::test_type_intersection,luau-ast-rs,0.1.29
parser_tests::test_type_mix_union_intersection,luau-ast-rs,0.1.29
parser_tests::test_type_mix_union_intersection_with_optional,luau-ast-rs,0.1.29
parser_tests::test_type_named_field,luau-ast-rs,0.1.29
parser_tests::test_type_named_params,luau-ast-rs,0.1.29
parser_tests::test_type_named_simple,luau-ast-rs,0.1.29
parser_tests::test_type_optional,luau-ast-rs,0.1.29
parser_tests::test_type_optional_nest,luau-ast-rs,0.1.29
parser_tests::test_type_singletons,luau-ast-rs,0.1.29
parser_tests::test_type_table_array,luau-ast-rs,0.1.29
parser_tests::test_type_table_empty,luau-ast-rs,0.1.29
parser_tests::test_type_table_indexer,luau-ast-rs,0.1.29
parser_tests::test_type_table_prop,luau-ast-rs,0.1.29
parser_tests::test_type_typeof,luau-ast-rs,0.1.29
parser_tests::test_type_union,luau-ast-rs,0.1.29
parser_tests::test_type_wrap,luau-ast-rs,0.1.29
parser_tests::test_varargs,luau-ast-rs,0.1.29
parser_tests::test_while,luau-ast-rs,0.1.29
parser_tests::test_wrap,luau-ast-rs,0.1.29
tests::test_can_load_grammar,luau-ast-rs-grammar,0.0.2
cube_tangents_should_equal_reference_values,mikktspace-sys,0.1.1
test_crypto_x25519_pubkey,mini-monocypher,0.1.0
tests::test_with_seq,minimap2,0.1.16+minimap2.2.26
test_init,mir-rs,0.1.0
test_simple_add,mir-rs,0.1.0
pattern::tests::test_all_matches,mogglo,0.1.1
pattern::tests::test_ellipses,mogglo,0.1.1
pattern::tests::test_matches,mogglo,0.1.1
pattern::tests::test_pattern_parse,mogglo,0.1.1
pattern::tests::test_replace,mogglo,0.1.1
test_decode,mpg123,0.1.2
test_mono_decode,mpg123,0.1.2
record::tests::test_parse_signal_mseed3,mseed,0.5.0
extkey_bip32::tests::test_vector_1,mugle_keychain,5.2.0-alpha.5
extkey_bip32::tests::test_vector_2,mugle_keychain,5.2.0-alpha.5
extkey_bip32::tests::test_vector_3,mugle_keychain,5.2.0-alpha.5
keychain::test::secret_key_addition,mugle_keychain,5.2.0-alpha.5
keychain::test::test_key_derivation,mugle_keychain,5.2.0-alpha.5
types::test::split_blinding_factor,mugle_keychain,5.2.0-alpha.5
types::test::zero_key_addition,mugle_keychain,5.2.0-alpha.5
aggsig::tests::test_aggsig_batch,mugle_secp256k1zkp,0.7.12
aggsig::tests::test_aggsig_exchange,mugle_secp256k1zkp,0.7.12
aggsig::tests::test_aggsig_fuzz,mugle_secp256k1zkp,0.7.12
aggsig::tests::test_aggsig_multisig,mugle_secp256k1zkp,0.7.12
aggsig::tests::test_aggsig_single,mugle_secp256k1zkp,0.7.12
ecdh::tests::ecdh,mugle_secp256k1zkp,0.7.12
key::test::invalid_secret_key,mugle_secp256k1zkp,0.7.12
key::test::keypair_slice_round_trip,mugle_secp256k1zkp,0.7.12
key::test::pubkey_from_slice,mugle_secp256k1zkp,0.7.12
key::test::pubkey_hash,mugle_secp256k1zkp,0.7.12
key::test::skey_clear_on_drop,mugle_secp256k1zkp,0.7.12
key::test::skey_from_slice,mugle_secp256k1zkp,0.7.12
key::test::test_add_exp_bad_context,mugle_secp256k1zkp,0.7.12
key::test::test_addition,mugle_secp256k1zkp,0.7.12
key::test::test_debug_output,mugle_secp256k1zkp,0.7.12
key::test::test_inverse,mugle_secp256k1zkp,0.7.12
key::test::test_multiplication,mugle_secp256k1zkp,0.7.12
key::test::test_negate,mugle_secp256k1zkp,0.7.12
key::test::test_out_of_range,mugle_secp256k1zkp,0.7.12
key::test::test_pk_combination,mugle_secp256k1zkp,0.7.12
key::test::test_pubkey_from_bad_slice,mugle_secp256k1zkp,0.7.12
key::test::test_pubkey_from_slice_bad_context,mugle_secp256k1zkp,0.7.12
key::test::test_pubkey_serialize,mugle_secp256k1zkp,0.7.12
key::test::test_serialize,mugle_secp256k1zkp,0.7.12
key::test::test_serialize_serde,mugle_secp256k1zkp,0.7.12
pedersen::tests::commit_parse_ser,mugle_secp256k1zkp,0.7.12
pedersen::tests::rewind_empty_message,mugle_secp256k1zkp,0.7.12
pedersen::tests::rewind_message,mugle_secp256k1zkp,0.7.12
pedersen::tests::test_blind_commit,mugle_secp256k1zkp,0.7.12
pedersen::tests::test_bullet_proof_multisig,mugle_secp256k1zkp,0.7.12
pedersen::tests::test_bullet_proof_single,mugle_secp256k1zkp,0.7.12
pedersen::tests::test_bullet_proof_verify_multi,mugle_secp256k1zkp,0.7.12
pedersen::tests::test_commit_sum,mugle_secp256k1zkp,0.7.12
pedersen::tests::test_from_pubkey,mugle_secp256k1zkp,0.7.12
pedersen::tests::test_range_proof,mugle_secp256k1zkp,0.7.12
pedersen::tests::test_sign_with_pubkey_from_commitment,mugle_secp256k1zkp,0.7.12
pedersen::tests::test_to_pubkey,mugle_secp256k1zkp,0.7.12
pedersen::tests::test_verify_commit_sum_one_keys,mugle_secp256k1zkp,0.7.12
pedersen::tests::test_verify_commit_sum_random_keys,mugle_secp256k1zkp,0.7.12
pedersen::tests::test_verify_commit_sum_random_keys_switch,mugle_secp256k1zkp,0.7.12
pedersen::tests::test_verify_commit_sum_zero_keys,mugle_secp256k1zkp,0.7.12
tests::bad_recovery,mugle_secp256k1zkp,0.7.12
tests::capabilities,mugle_secp256k1zkp,0.7.12
tests::invalid_pubkey,mugle_secp256k1zkp,0.7.12
tests::sign,mugle_secp256k1zkp,0.7.12
tests::sign_and_verify,mugle_secp256k1zkp,0.7.12
tests::sign_and_verify_extreme,mugle_secp256k1zkp,0.7.12
tests::sign_and_verify_fail,mugle_secp256k1zkp,0.7.12
tests::sign_with_recovery,mugle_secp256k1zkp,0.7.12
tests::signature_serialize_roundtrip,mugle_secp256k1zkp,0.7.12
tests::test_bad_slice,mugle_secp256k1zkp,0.7.12
tests::test_debug_output,mugle_secp256k1zkp,0.7.12
tests::test_low_s,mugle_secp256k1zkp,0.7.12
tests::test_recov_sig_serialize_compact,mugle_secp256k1zkp,0.7.12
edit::tests::it_updates_imports_0,mvts,0.4.0
edit::tests::it_updates_imports_1,mvts,0.4.0
compression::xz::tests::test_rw,n5,0.7.6
signature::tests::test_borsh_serialization,near-crypto-v01,0.1.0
signature::tests::test_json_serialize_secp256k1,near-crypto-v01,0.1.0
signature::tests::test_sign_verify,near-crypto-v01,0.1.0
formatting::tst_format_base,neocmakelsp,0.6.5
formatting::tst_format_function,neocmakelsp,0.6.5
utils::findpackage::tst_version,neocmakelsp,0.6.5
it_can_compute_argon2d,nimiq-hash,0.2.0
index::tests::test_model_query,odoo-lsp,0.1.2
python::tests::test_model_fields,odoo-lsp,0.1.2
python::tests::test_py_completions,odoo-lsp,0.1.2
python::tests::test_py_completions_class_scoped,odoo-lsp,0.1.2
ecdh::tests::ecdh,parity-secp256k1,0.7.0
ecdh::tests::ecdh_raw,parity-secp256k1,0.7.0
key::test::invalid_secret_key,parity-secp256k1,0.7.0
key::test::keypair_slice_round_trip,parity-secp256k1,0.7.0
key::test::pubkey_add,parity-secp256k1,0.7.0
key::test::pubkey_from_slice,parity-secp256k1,0.7.0
key::test::pubkey_hash,parity-secp256k1,0.7.0
key::test::pubkey_mul,parity-secp256k1,0.7.0
key::test::skey_from_slice,parity-secp256k1,0.7.0
key::test::skey_inv,parity-secp256k1,0.7.0
key::test::skey_mul,parity-secp256k1,0.7.0
key::test::test_add_exp_bad_context,parity-secp256k1,0.7.0
key::test::test_addition,parity-secp256k1,0.7.0
key::test::test_debug_output,parity-secp256k1,0.7.0
key::test::test_multiplication,parity-secp256k1,0.7.0
key::test::test_out_of_range,parity-secp256k1,0.7.0
key::test::test_pubkey_from_bad_slice,parity-secp256k1,0.7.0
key::test::test_pubkey_from_slice_bad_context,parity-secp256k1,0.7.0
key::test::test_pubkey_serialize,parity-secp256k1,0.7.0
tests::bad_recovery,parity-secp256k1,0.7.0
tests::capabilities,parity-secp256k1,0.7.0
tests::invalid_pubkey,parity-secp256k1,0.7.0
tests::sign,parity-secp256k1,0.7.0
tests::sign_and_verify,parity-secp256k1,0.7.0
tests::sign_and_verify_extreme,parity-secp256k1,0.7.0
tests::sign_and_verify_fail,parity-secp256k1,0.7.0
tests::sign_with_recovery,parity-secp256k1,0.7.0
tests::signature_der_roundtrip,parity-secp256k1,0.7.0
tests::test_bad_slice,parity-secp256k1,0.7.0
tests::test_debug_output,parity-secp256k1,0.7.0
tests::test_low_s,parity-secp256k1,0.7.0
tests::test_recov_sig_serialize_compact,parity-secp256k1,0.7.0
tests::simple_count,pbf-reader,0.1.9
util::bip32::tests::test_vector_1,pexacoin,0.1.0
util::bip32::tests::test_vector_2,pexacoin,0.1.0
util::bip32::tests::test_vector_3,pexacoin,0.1.0
util::contracthash::tests::sanity,pexacoin,0.1.0
util::contracthash::tests::tweak_fixed_vector,pexacoin,0.1.0
util::contracthash::tests::tweak_secret,pexacoin,0.1.0
util::psbt::tests::serialize_then_deserialize_output,pexacoin,0.1.0
xyz::read_as_is,picto,0.4.4
xyz::read_with_convert,picto,0.4.4
tests::find_args_test,python-type-hints-checker,0.3.1
tests::tree_from_test_file,python-type-hints-checker,0.3.1
grammar::parsing::test_parsing,quickbms-lsp,0.1.1
ecdh::tests::ecdh,rs-secp256k1,0.5.7
key::test::invalid_secret_key,rs-secp256k1,0.5.7
key::test::keypair_slice_round_trip,rs-secp256k1,0.5.7
key::test::pubkey_add,rs-secp256k1,0.5.7
key::test::pubkey_from_slice,rs-secp256k1,0.5.7
key::test::pubkey_hash,rs-secp256k1,0.5.7
key::test::pubkey_mul,rs-secp256k1,0.5.7
key::test::skey_from_slice,rs-secp256k1,0.5.7
key::test::skey_inv,rs-secp256k1,0.5.7
key::test::skey_mul,rs-secp256k1,0.5.7
key::test::test_add_exp_bad_context,rs-secp256k1,0.5.7
key::test::test_addition,rs-secp256k1,0.5.7
key::test::test_debug_output,rs-secp256k1,0.5.7
key::test::test_multiplication,rs-secp256k1,0.5.7
key::test::test_out_of_range,rs-secp256k1,0.5.7
key::test::test_pubkey_from_bad_slice,rs-secp256k1,0.5.7
key::test::test_pubkey_from_slice_bad_context,rs-secp256k1,0.5.7
key::test::test_pubkey_serialize,rs-secp256k1,0.5.7
schnorr::tests::capabilities,rs-secp256k1,0.5.7
schnorr::tests::deserialize,rs-secp256k1,0.5.7
schnorr::tests::sign_verify,rs-secp256k1,0.5.7
tests::bad_recovery,rs-secp256k1,0.5.7
tests::capabilities,rs-secp256k1,0.5.7
tests::invalid_pubkey,rs-secp256k1,0.5.7
tests::sign,rs-secp256k1,0.5.7
tests::sign_and_verify,rs-secp256k1,0.5.7
tests::sign_and_verify_extreme,rs-secp256k1,0.5.7
tests::sign_and_verify_fail,rs-secp256k1,0.5.7
tests::sign_with_recovery,rs-secp256k1,0.5.7
tests::signature_der_roundtrip,rs-secp256k1,0.5.7
tests::test_bad_slice,rs-secp256k1,0.5.7
tests::test_debug_output,rs-secp256k1,0.5.7
tests::test_low_s,rs-secp256k1,0.5.7
tests::test_recov_sig_serialize_compact,rs-secp256k1,0.5.7
tests::test_xy06,rsofa,0.4.5
c_langs_macros::tests::test_fn_id_strings,rust-code-analysis,0.0.25
c_langs_macros::tests::test_fn_macros,rust-code-analysis,0.0.25
c_langs_macros::tests::test_fn_macros_cpp,rust-code-analysis,0.0.25
c_langs_macros::tests::test_fn_qm_try_inspect_cpp,rust-code-analysis,0.0.25
comment_rm::tests::ccomment_remove_comments,rust-code-analysis,0.0.25
metrics::abc::tests::java_assignments_with_conditions,rust-code-analysis,0.0.25
metrics::abc::tests::java_constant_declarations,rust-code-analysis,0.0.25
metrics::abc::tests::java_declarations_with_conditions,rust-code-analysis,0.0.25
metrics::abc::tests::java_for_with_variable_declaration,rust-code-analysis,0.0.25
metrics::abc::tests::java_for_without_variable_declaration,rust-code-analysis,0.0.25
metrics::abc::tests::java_if_multiple_conditions,rust-code-analysis,0.0.25
metrics::abc::tests::java_if_single_conditions,rust-code-analysis,0.0.25
metrics::abc::tests::java_lambda_expressions_return_with_conditions,rust-code-analysis,0.0.25
metrics::abc::tests::java_methods_arguments_with_conditions,rust-code-analysis,0.0.25
metrics::abc::tests::java_return_with_conditions,rust-code-analysis,0.0.25
metrics::abc::tests::java_return_without_conditions,rust-code-analysis,0.0.25
metrics::abc::tests::java_ternary_conditions,rust-code-analysis,0.0.25
metrics::abc::tests::java_while_and_do_while_conditions,rust-code-analysis,0.0.25
metrics::cognitive::tests::c_1_level_nesting,rust-code-analysis,0.0.25
metrics::cognitive::tests::c_goto,rust-code-analysis,0.0.25
metrics::cognitive::tests::c_no_cognitive,rust-code-analysis,0.0.25
metrics::cognitive::tests::c_not_booleans,rust-code-analysis,0.0.25
metrics::cognitive::tests::c_sequence_different_booleans,rust-code-analysis,0.0.25
metrics::cognitive::tests::c_sequence_same_booleans,rust-code-analysis,0.0.25
metrics::cognitive::tests::c_simple_function,rust-code-analysis,0.0.25
metrics::cognitive::tests::c_switch,rust-code-analysis,0.0.25
metrics::cognitive::tests::mozjs_1_level_nesting,rust-code-analysis,0.0.25
metrics::cognitive::tests::mozjs_no_cognitive,rust-code-analysis,0.0.25
metrics::cognitive::tests::mozjs_not_booleans,rust-code-analysis,0.0.25
metrics::cognitive::tests::mozjs_sequence_different_booleans,rust-code-analysis,0.0.25
metrics::cognitive::tests::mozjs_sequence_same_booleans,rust-code-analysis,0.0.25
metrics::cognitive::tests::mozjs_simple_function,rust-code-analysis,0.0.25
metrics::cognitive::tests::mozjs_switch,rust-code-analysis,0.0.25
metrics::cognitive::tests::mozjs_try_construct,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_1_level_nesting,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_2_level_nesting,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_elif_function,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_expression_statement,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_formatted_sequence_different_booleans,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_more_elifs_function,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_nested_functions_lambdas,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_no_cognitive,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_real_function,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_sequence_different_booleans,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_sequence_same_booleans,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_simple_function,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_ternary_operator,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_try_construct,rust-code-analysis,0.0.25
metrics::cognitive::tests::python_tuple,rust-code-analysis,0.0.25
metrics::cognitive::tests::rust_1_level_nesting,rust-code-analysis,0.0.25
metrics::cognitive::tests::rust_2_level_nesting,rust-code-analysis,0.0.25
metrics::cognitive::tests::rust_break_continue,rust-code-analysis,0.0.25
metrics::cognitive::tests::rust_if_let_else_if_else,rust-code-analysis,0.0.25
metrics::cognitive::tests::rust_no_cognitive,rust-code-analysis,0.0.25
metrics::cognitive::tests::rust_not_booleans,rust-code-analysis,0.0.25
metrics::cognitive::tests::rust_sequence_different_booleans,rust-code-analysis,0.0.25
metrics::cognitive::tests::rust_sequence_same_booleans,rust-code-analysis,0.0.25
metrics::cognitive::tests::rust_simple_function,rust-code-analysis,0.0.25
metrics::cognitive::tests::typescript_if_else_if_else,rust-code-analysis,0.0.25
metrics::cyclomatic::tests::c_real_function,rust-code-analysis,0.0.25
metrics::cyclomatic::tests::c_switch,rust-code-analysis,0.0.25
metrics::cyclomatic::tests::c_unit_after,rust-code-analysis,0.0.25
metrics::cyclomatic::tests::c_unit_before,rust-code-analysis,0.0.25
metrics::cyclomatic::tests::java_anonymous_class,rust-code-analysis,0.0.25
metrics::cyclomatic::tests::java_real_class,rust-code-analysis,0.0.25
metrics::cyclomatic::tests::java_simple_class,rust-code-analysis,0.0.25
metrics::cyclomatic::tests::python_1_level_nesting,rust-code-analysis,0.0.25
metrics::cyclomatic::tests::python_simple_function,rust-code-analysis,0.0.25
metrics::cyclomatic::tests::rust_1_level_nesting,rust-code-analysis,0.0.25
metrics::exit::tests::c_no_exit,rust-code-analysis,0.0.25
metrics::exit::tests::java_no_exit,rust-code-analysis,0.0.25
metrics::exit::tests::java_simple_function,rust-code-analysis,0.0.25
metrics::exit::tests::java_split_function,rust-code-analysis,0.0.25
metrics::exit::tests::javascript_no_exit,rust-code-analysis,0.0.25
metrics::exit::tests::python_more_functions,rust-code-analysis,0.0.25
metrics::exit::tests::python_nested_functions,rust-code-analysis,0.0.25
metrics::exit::tests::python_no_exit,rust-code-analysis,0.0.25
metrics::exit::tests::python_simple_function,rust-code-analysis,0.0.25
metrics::exit::tests::rust_no_exit,rust-code-analysis,0.0.25
metrics::halstead::tests::cpp_operators_and_operands,rust-code-analysis,0.0.25
metrics::halstead::tests::java_operators_and_operands,rust-code-analysis,0.0.25
metrics::halstead::tests::javascript_operators_and_operands,rust-code-analysis,0.0.25
metrics::halstead::tests::mozjs_operators_and_operands,rust-code-analysis,0.0.25
metrics::halstead::tests::python_check_metrics,rust-code-analysis,0.0.25
metrics::halstead::tests::python_operators_and_operands,rust-code-analysis,0.0.25
metrics::halstead::tests::python_wrong_operators,rust-code-analysis,0.0.25
metrics::halstead::tests::rust_operators_and_operands,rust-code-analysis,0.0.25
metrics::halstead::tests::tsx_operators_and_operands,rust-code-analysis,0.0.25
metrics::halstead::tests::typescript_operators_and_operands,rust-code-analysis,0.0.25
metrics::loc::tests::c_blank,rust-code-analysis,0.0.25
metrics::loc::tests::c_cloc,rust-code-analysis,0.0.25
metrics::loc::tests::c_lloc,rust-code-analysis,0.0.25
metrics::loc::tests::cpp_block_comment_blank,rust-code-analysis,0.0.25
metrics::loc::tests::cpp_code_line_block_one_line_blank,rust-code-analysis,0.0.25
metrics::loc::tests::cpp_code_line_end_block_blank,rust-code-analysis,0.0.25
metrics::loc::tests::cpp_code_line_start_block_blank,rust-code-analysis,0.0.25
metrics::loc::tests::cpp_for_lloc,rust-code-analysis,0.0.25
metrics::loc::tests::cpp_lloc,rust-code-analysis,0.0.25
metrics::loc::tests::cpp_namespace_loc,rust-code-analysis,0.0.25
metrics::loc::tests::cpp_no_zero_blank,rust-code-analysis,0.0.25
metrics::loc::tests::cpp_return_lloc,rust-code-analysis,0.0.25
metrics::loc::tests::cpp_while_lloc,rust-code-analysis,0.0.25
